sentence_id,baseline_docs_commit,target_docs_commit,file,line_start,review_priority,required_review,original_sentence,revised_sentence,appropriateness_verdict,verdict_reason,primary_source_ids,source_locator,source_claim_role,external_truth_level,action,primary_reviewer,primary_review_date,independent_reviewer,independent_review_date,review_status,remaining
SENT-1689,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md,83,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,最小・最大、標準得点、順位への変換などの正規化があります。,本節では、検索スコアの正規化として、最小–最大変換、標準得点化、順位変換を扱います。,REWRITE_REQUIRED,Gold標本の二者校正で確定。両案はREWRITE_REQUIREDで一致。外部一般知識として断定せず、本節で扱う正規化の操作的分類へ書き換える。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.5.4 (docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md:83); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: 本節では、検索スコアの正規化として、最小–最大変換、標準得点化、順位変換を扱います。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1692,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md,86,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,一方、最小・最大による方法や標準得点など、正規化方法が変わっても、重みを調整した後の最大性能はおおむね同等でした。,min-max、z-score、rank変換は同じ候補集合で重みを再調整し、最大nDCGだけでなく安定性と外れ値影響を比較します。,REWRITE_REQUIRED,「min-max」の検討では、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMの趣旨は保ちつつ、検査できる実装条件へ範囲を狭めています。min-max、z-score、rank変換は同じ候補集合で重みを再調整し、最大nDCGだけでなく安定性と外れ値影響を比較します。 修正文が具体化する対象は「min-max」です。「min-max」の証拠境界として、未確定の関係として表現されたUNFORMALIZED_NATURAL_LANGUAGE_CLAIMは未検証なので、本文では局所挙動だけを扱います。「min-max」の採否について、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMの対象条件を狭めた修正文への置換が適切です。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.5.4 (docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md:86); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: min-max、z-score、rank変換は同じ候補集合で重みを再調整し、最大nDCGだけでなく安定性と外れ値影響を比較します。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1693,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md,87,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,また、RRFは設定値によって性能が大きく変わりました。,RRFはk、入力depth、retriever数を個別に変え、validation sliceごとのRecallとnDCGで設定を選びます。,REWRITE_REQUIRED,「RRFはk」の証拠境界として、元命題にある未確定の関係はUNFORMALIZED_NATURAL_LANGUAGE_CLAIMの裏付けを欠くため、実装規則とは分離します。RRFはk、入力depth、retriever数を個別に変え、validation sliceごとのRecallとnDCGで設定を選びます。 修正文が具体化する対象は「RRFはk」です。「RRFはk」の検討では、未確定の関係を含む元文から採用するのは、再現可能な局所手順に限ります。「RRFはk」の採否について、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMが一般則と誤読されない修正文を要するため、REWRITE_REQUIREDです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.5.4 (docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md:87); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: RRFはk、入力depth、retriever数を個別に変え、validation sliceごとのRecallとnDCGで設定を選びます。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1697,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md,93,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,型番・条文番号は疎検索、説明的な自然文は密検索へ比重を置きます。,型番・条文番号sliceでは疎検索、説明文sliceでは密検索の重みを候補にし、固定validation setで比率を決めます。,REWRITE_REQUIRED,「型番・条文番号sliceでは疎検索」の検討では、dense=true、sparse=trueに関して本文へ残す内容を、実行または記録で確認できる範囲まで絞りました。「型番・条文番号sliceでは疎検索」の証拠境界として、dense=true、sparse=trueの外的真偽を確定できず、未確定の関係に依存しない記述へ変更します。型番・条文番号sliceでは疎検索、説明文sliceでは密検索の重みを候補にし、固定validation setで比率を決めます。 修正文が具体化する対象は「型番・条文番号sliceでは疎検索」です。「型番・条文番号sliceでは疎検索」の採否について、dense=true、sparse=trueが一般則と誤読されない修正文を要するため、REWRITE_REQUIREDです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.5.4 (docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md:93); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: 型番・条文番号sliceでは疎検索、説明文sliceでは密検索の重みを候補にし、固定validation setで比率を決めます。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1700,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md,97,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,確信が低い場合は、方式を一つに絞らず、事前に定めたRRFへ戻すなどの代替経路を使います。,,APPROPRIATE_NORMATIVE,確信が低い場合は、方式を一つに絞らず、事前に定めたRRFへ戻すなどの代替経路を使うという検索経路は、候補の収集・統合・選択を再現可能にするガイド内の決定です。この規則の統合規則をversion管理し、複数retrieverが返す既知rank listから期待するcandidate順序を再現し、生scoreの無条件加算や重複candidateが発生しないことを確認する。 さらに、この規則と異なる統合方式はcalibration済みscoreまたは別rerankerとしてversion管理できるが、未調整の異尺度scoreを黙って直接加算しない。 この扱いを例外として記録します。 検索結果の合格条件と別経路へ切り替える条件が検査できるため、APPROPRIATE_NORMATIVEです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.5.4 (docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md:97); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1705,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md,107,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,検索文ごとに疎検索と密検索を統合し、その後に検索文間を候補上限付きで統合するなど、順序を定めます。,,APPROPRIATE_NORMATIVE,検索文ごとに疎検索と密検索を統合し、その後に検索文間を候補上限付きで統合するなど、順序を定めるという検索経路は、候補の収集・統合・選択を再現可能にするガイド内の決定です。この規則の統合規則をversion管理し、複数retrieverが返す既知rank listから期待するcandidate順序を再現し、生scoreの無条件加算や重複candidateが発生しないことを確認する。 さらに、この規則と異なる統合方式はcalibration済みscoreまたは別rerankerとしてversion管理できるが、未調整の異尺度scoreを黙って直接加算しない。 この扱いを例外として記録します。 検索結果の合格条件と別経路へ切り替える条件が検査できるため、APPROPRIATE_NORMATIVEです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.5.5 (docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md:107); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1708,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md,111,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION,候補には発見元の検索文と検索器を結び付け、正解根拠を追加しない検索経路を評価で削除します。,,APPROPRIATE_NORMATIVE,候補には発見元の検索文と検索器を結び付け、正解根拠を追加しない検索経路を評価で削除するという採否判断は、比較対象と合格条件を実行結果で識別するために置きます。この規則に含まれるretriever、candidate数、rank処理を固定したtest queryを実行し、統合前後のcandidate ID・rank・score変換が記述した順序と選択規則に一致することを確認する。 さらに、初期値・候補は対象datasetで再調整できるが、変更値、baseline、採用理由を同じresult tableへ残し、未比較の値を既定値として固定しない。 この扱いを例外として記録します。 同じ条件での比較と採用しない条件を両方記録できるため、APPROPRIATE_NORMATIVEです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.5.5 (docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md:111); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1709,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md,115,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,順位統合は、複数の順位一覧を一つにまとめます。,複数の順位一覧を候補IDで結合し、統合scoreと最終rankを付ける処理を順位統合と定義します。,REWRITE_REQUIRED,「複数の順位一覧を候補IDで結合し」の検討では、未確定の関係を含む元文から採用するのは、再現可能な局所手順に限ります。「複数の順位一覧を候補IDで結合し」の証拠境界として、直接locatorがないため、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMに関する未確定の関係を外部事実として採用しません。複数の順位一覧を候補IDで結合し、統合scoreと最終rankを付ける処理を順位統合と定義します。 修正文が具体化する対象は「複数の順位一覧を候補IDで結合し」です。「複数の順位一覧を候補IDで結合し」の採否について、本文を未確定の関係から局所操作へ切り替える差分として採用します。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.5.6 (docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md:115); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: 複数の順位一覧を候補IDで結合し、統合scoreと最終rankを付ける処理を順位統合と定義します。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1712,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md,119,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,最初に疎検索と密検索で必要な根拠を拾い、順位統合後の数十件を再順位付けして、LLMへ渡す数件へ絞る構成が候補です。,,APPROPRIATE_NORMATIVE,最初に疎検索と密検索で必要な根拠を拾い、順位統合後の数十件を再順位付けして、LLMへ渡す数件へ絞る構成が候補であるという検索経路は、候補の収集・統合・選択を再現可能にするガイド内の決定です。この規則の統合規則をversion管理し、複数retrieverが返す既知rank listから期待するcandidate順序を再現し、生scoreの無条件加算や重複candidateが発生しないことを確認する。 さらに、この規則と異なる統合方式はcalibration済みscoreまたは別rerankerとしてversion管理できるが、未調整の異尺度scoreを黙って直接加算しない。 この扱いを例外として記録します。 検索結果の合格条件と別経路へ切り替える条件が検査できるため、APPROPRIATE_NORMATIVEです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.5.6 (docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md:119); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1714,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md,122,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION,アクセス制御リスト（Access Control List：ACL）の判定を再順位付け器のスコアへ委ねません。,,APPROPRIATE_NORMATIVE,アクセス制御リスト（Access Control List：ACL）の判定を再順位付け器のスコアへ委ねないという安全境界は、本ガイドが強制する制御として設けます。ACL拒否candidateをreranker投入前に除外し、どれだけ高いrelevance scoreを与えてもcontextとanswerへ現れないnegative fixtureを通します。 さらに、reranker障害時のfallbackでもACL判定結果を再利用し、可用性やscoreを理由に拒否candidateを復帰させません。 この扱いを例外として記録します。 負試験で境界を確かめ、統制を緩めない例外を明示できるので、APPROPRIATE_NORMATIVEです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.5.6 (docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md:122); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1715,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md,123,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION,再順位付け器が時間内に終わらない場合は、認可済みの統合順位へ戻すか、回答を保留します。,,APPROPRIATE_NORMATIVE,再順位付け器が時間内に終わらない場合は、認可済みの統合順位へ戻すか、回答を保留するという安全境界は、本ガイドが強制する制御として設けます。reranker timeoutを注入し、requestがauthorized fused rankへ戻るかabstainし、部分rerank結果や非許可candidateを回答contextへ入れないことを確認する。 さらに、deadline前に完了したreranker結果だけは通常経路で使えるが、timeout後に到着した結果を進行中requestへ混ぜない。 この扱いを例外として記録します。 負試験で境界を確かめ、統制を緩めない例外を明示できるので、APPROPRIATE_NORMATIVEです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.5.6 (docs/4.質問に合う根拠を探す/4.5.Hybrid retrieval.md:123); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1723,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md,14,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,フィルターによって候補集合が小さくなると、近似最近傍（Approximate Nearest Neighbor：ANN）検索で必要な候補を拾いにくくなる場合があります。,filterでeligible candidateが少なくなると、filter付きANNがgold candidateを探索できずRecallを落とす場合があります。,REWRITE_REQUIRED,aclanthology.org・doi.orgのAbstractへの参照は台帳にありますが、原文の未形式化主張について未形式化の関係まで同時に再特定できる直接箇所が確定していません。本文に残すのは、filterでeligible candidateが少なくなると、filter付きANNがgold candidateを探索できずRecallを落とす場合があるという対象範囲です。原文の未形式化主張について未確認の因果までは導きません。 修正文にある主体と操作対象は保ちつつ、直接根拠を越える未形式化の関係を落とす差分なので、REWRITE_REQUIREDと判定します。,SRC-002;SRC-005;SRC-042;SRC-043;SRC-044,SRC-002 https://aclanthology.org/2020.emnlp-main.550/ — abstract inspected 2026-08-15; 現主張への直接locatorは未確定; SRC-005 https://doi.org/10.1561/1500000019 — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定; SRC-042 https://arxiv.org/abs/1908.10084 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,UNVERIFIED,4.6.1 (docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md:14); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: filterでeligible candidateが少なくなると、filter付きANNがgold candidateを探索できずRecallを落とす場合があります。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1724,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md,15,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,権限を緩めず、検索深度、条件に対応したANN検索、インデックス分割などの性能対策を検討します。,,APPROPRIATE_NORMATIVE,権限を緩めず、検索深度、条件に対応したANN検索、インデックス分割などの性能対策を検討するという安全境界は、本ガイドが強制する制御として設けます。この規則の対象resourceとattributeをauthorization fixtureへ登録し、許可主体では取得・利用でき、非許可主体ではcandidate、context、answerの全段階でゼロ件になることを確認する。 適用境界では、この規則より法令、契約、組織policyが厳しい場合は厳しい統制を優先し、性能、可用性、費用を理由に対象resourceのauthorizationまたは隔離を省略しない。 負試験で境界を確かめ、統制を緩めない例外を明示できるので、APPROPRIATE_NORMATIVEです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.6.1 (docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md:15); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1728,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md,20,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,BM25やベクトル類似度が高くても境界を越えさせません。,ACLまたはtenant境界に一致しない候補は、BM25・vector scoreに関係なく検索結果、context、回答から除外します。,REWRITE_REQUIRED,「ACLまたはtenant境界に一致しない候補」の検討では、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMから採用可能な手順を残し、証明されていない一般化を切り離しました。ACLまたはtenant境界に一致しない候補は、BM25・vector scoreに関係なく検索結果、context、回答から除外します。 修正文が具体化する対象は「ACLまたはtenant境界に一致しない候補」です。「ACLまたはtenant境界に一致しない候補」の証拠境界として、直接locatorがないため、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMに関する未形式化の関係を外部事実として採用しません。「ACLまたはtenant境界に一致しない候補」の採否について、未形式化の関係を局所条件として読める文面にし、教材価値と証拠整合を両立させます。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.6.1 (docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md:20); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: ACLまたはtenant境界に一致しない候補は、BM25・vector scoreに関係なく検索結果、context、回答から除外します。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1729,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md,22,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION,条件付き近似最近傍（Approximate Nearest Neighbor：ANN）検索は、認可済み候補を効率的に探索するために利用できますが、認可方針そのものを決めません。,条件付きANNは認可済み候補内の探索にだけ使い、認可ruleはidentityとpolicy storeで別に決定します。,REWRITE_REQUIRED,「条件付きANNは認可済み候補内の探索にだけ使い」の証拠境界として、元命題にある否定関係はauthorization=trueの裏付けを欠くため、実装規則とは分離します。条件付きANNは認可済み候補内の探索にだけ使い、認可ruleはidentityとpolicy storeで別に決定します。 修正文が具体化する対象は「条件付きANNは認可済み候補内の探索にだけ使い」です。「条件付きANNは認可済み候補内の探索にだけ使い」の検討では、否定関係を扱う修正では、抽象的な説明を具体的な操作へ落としています。「条件付きANNは認可済み候補内の探索にだけ使い」の採否について、否定関係を局所条件として読める文面にし、教材価値と証拠整合を両立させます。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.6.1 (docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md:22); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: 条件付きANNは認可済み候補内の探索にだけ使い、認可ruleはidentityとpolicy storeで別に決定します。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1730,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md,23,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,認可サービスの結果を各検索器へ渡します。,,APPROPRIATE_NORMATIVE,認可サービスの結果を各検索器へ渡すという安全境界は、本ガイドが強制する制御として設けます。authorization serviceが返した許可resource集合とpolicy versionをsparse・dense各retriever requestへ渡し、両経路のcandidateが許可集合内に収まることを確認します。 さらに、authorization serviceがtimeoutまたは判定不能になったrequestはfail closedとし、無filterのretrievalへfallbackしません。 この扱いを例外として記録します。 負試験で境界を確かめ、統制を緩めない例外を明示できるので、APPROPRIATE_NORMATIVEです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.6.1 (docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md:23); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1735,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md,32,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,製品、地域、文書種別は、利用者が明示した場合は必須フィルター、推定した場合は順位調整条件にできます。,利用者が明示した製品・地域・文書種別は必須フィルターとし、モデルが推定した条件は推定由来を記録して順位調整にだけ用います。,APPROPRIATE_NORMATIVE,利用者が明示した製品・地域・文書種別は必須フィルターとし、モデルが推定した条件は推定由来を記録して順位調整にだけ用いるという追跡要件は、後続工程から入力と版へ戻るための局所契約です。条件ごとにexplicitまたはinferredのprovenanceとconfidenceを記録し、必須filterは利用者明示値または検証済み正本値だけから作る。 さらに、法令・契約・検証済みmaster dataが要求する条件は必須filterにできる。低confidenceの推定値で候補を除外しない。 この扱いを例外として記録します。 逆引き可能性と保存上の例外を台帳で確かめられるため、APPROPRIATE_NORMATIVEです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.6.2 (docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md:32); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: 利用者が明示した製品・地域・文書種別は必須フィルターとし、モデルが推定した条件は推定由来を記録して順位調整にだけ用います。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1742,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md,42,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,事前フィルターは認可済み集合内で検索できますが、集合が小さい場合にANN探索が難しくなることがあります。,事前filter構成は認可済み集合内で完全探索とのRecall差を測り、選択率が低いsliceでは探索幅を増やします。,REWRITE_REQUIRED,「事前filter構成は認可済み集合内で完全探索とのRecall差を測り」の証拠境界として、候補資料だけではUNFORMALIZED_NATURAL_LANGUAGE_CLAIMの未形式化の関係まで支持できず、直接観測する対象へ限定しました。事前filter構成は認可済み集合内で完全探索とのRecall差を測り、選択率が低いsliceでは探索幅を増やします。 修正文が具体化する対象は「事前filter構成は認可済み集合内で完全探索とのRecall差を測り」です。「事前filter構成は認可済み集合内で完全探索とのRecall差を測り」の検討では、未形式化の関係が表す設計意図を、入力・処理・結果が追える形に限定します。「事前filter構成は認可済み集合内で完全探索とのRecall差を測り」の採否について、未形式化の関係を維持できない一方で教材上の操作は残るため、REWRITE_REQUIREDとします。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.6.2 (docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md:42); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: 事前filter構成は認可済み集合内で完全探索とのRecall差を測り、選択率が低いsliceでは探索幅を増やします。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-1749,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md,54,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION,認可済み集合内で探せますが、集合が小さい場合にANNグラフの探索品質が下がることがあります。,小さい認可済み集合に対するANNは完全探索をbaselineにし、filter選択率ごとのRecall低下を監視します。,REWRITE_REQUIRED,「小さい認可済み集合に対するANNは完全探索をbaselineにし」の検討では、含意関係を扱う修正では、抽象的な説明を具体的な操作へ落としています。「小さい認可済み集合に対するANNは完全探索をbaselineにし」の証拠境界として、候補資料だけではauthorization=trueの含意関係まで支持できず、直接観測する対象へ限定しました。小さい認可済み集合に対するANNは完全探索をbaselineにし、filter選択率ごとのRecall低下を監視します。 修正文が具体化する対象は「小さい認可済み集合に対するANNは完全探索をbaselineにし」です。「小さい認可済み集合に対するANNは完全探索をbaselineにし」の採否について、authorization=trueの実装情報を残しながら未支持関係を除くため、書換えを要求します。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,4.6.3 (docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md:54); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: 小さい認可済み集合に対するANNは完全探索をbaselineにし、filter選択率ごとのRecall低下を監視します。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
