sentence_id,docs_commit,original_sentence,revised_sentence,semantic_proposition,logical_operator,claim_type,modality,scope,primary_source_ids,source_locator,source_claim_role,supported_atoms,unsupported_atoms,unsupported_relation,appropriateness_verdict,verdict_reason,normative_criteria,exceptions,external_truth_level,action,owner,due_date,unblock_condition,lean_theorem,lean_assurance,axiom_audit,primary_reviewer,primary_review_date,independent_reviewer,independent_review_date,review_status
SENT-1799,52bebecfb2a435d0e7ff2efea557c5799674ded6,query normalization、検索器の設定、fusion、filter、chunk、indexの修正で再現失敗を解消できるなら、第4章までのbaselineを改善します。,,"IMP(ATOM(retrieval=true), ATOM(empirical_result=true))",IMPLIES,empirical_or_research_claim,できる,4.7.4 (docs/4.質問に合う根拠を探す/4.7.Retrieval失敗診断.md:36); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,query normalization、検索器の設定、fusion、filter、chunk、indexの修正で再現失敗を解消できるなら、第4章までのbaselineを改善するという採否判断は、比較対象と合格条件を実行結果で識別するために置きます。この規則で指定した検索経路と分岐条件をtraceへ記録し、条件を満たすfixtureと満たさないfixtureで、選択retriever、candidate集合、fallback先が期待値に一致することを確認する。 適用境界では、この規則より単純な経路が同じ品質・安全性・latency・costのgateを満たす場合は代替できるが、分岐、fallback、artifact provenanceを失う省略は行わない。 同じ条件での比較と採用しない条件を両方記録できるため、APPROPRIATE_NORMATIVEです。,query normalization、検索器の設定、fusion、filter、chunk、indexの修正で再現失敗を解消できるなら、第4章までのbaselineを改善することを定める検索・経路選択規則について、この規則で指定した検索経路と分岐条件をtraceへ記録し、条件を満たすfixtureと満たさないfixtureで、選択retriever、candidate集合、fallback先が期待値に一致することを確認する。,query normalization、検索器の設定、fusion、filter、chunk、indexの修正で再現失敗を解消できるなら、第4章までのbaselineを改善することを定める検索・経路選択規則の例外として、この規則より単純な経路が同じ品質・安全性・latency・costのgateを満たす場合は代替できるが、分岐、fallback、artifact provenanceを失う省略は行わない。,NOT_APPLICABLE,4.7.4 (docs/4.質問に合う根拠を探す/4.7.Retrieval失敗診断.md:36); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-1819,52bebecfb2a435d0e7ff2efea557c5799674ded6,「製品Aだけ」と利用者が明示した場合は必須フィルターにでき、モデルが製品Aだと推定しただけなら順位の引き上げまたは別検索にします。,,NL_PROPOSITION(「製品Aだけ」と利用者が明示した場合は必須フィルターにでき、モデルが製品Aだと推定しただけなら順位の引き上げまたは別検索にします。),UNFORMALIZED,empirical_or_research_claim,UNCLASSIFIED,5.1.1 (docs/5.根拠を選別・整形する/5.1.Candidate正規化と絞り込み.md:16); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,「製品Aだけ」と利用者が明示した場合は必須フィルターにでき、モデルが製品Aだと推定しただけなら順位の引き上げまたは別検索にするという運用要件は、実行時の判断を担当者ごとにぶらさないためのローカル規則です。『製品Aだけ』のような明示条件はrequired filterとして、model推定の製品値はboostまたはparallel searchとしてtraceへ区別して保存し、推定だけで他製品を除外しない。 適用境界では、利用者が保存済みprofileで必須範囲を事前承認している場合は明示条件として扱えるが、profile versionと適用通知を記録する。 実装結果と例外発生時の扱いを個別に検査できるため、APPROPRIATE_NORMATIVEです。,『製品Aだけ』のような明示条件はrequired filterとして、model推定の製品値はboostまたはparallel searchとしてtraceへ区別して保存し、推定だけで他製品を除外しない。,利用者が保存済みprofileで必須範囲を事前承認している場合は明示条件として扱えるが、profile versionと適用通知を記録する。,NOT_APPLICABLE,5.1.1 (docs/5.根拠を選別・整形する/5.1.Candidate正規化と絞り込み.md:16); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-1822,52bebecfb2a435d0e7ff2efea557c5799674ded6,文書・チャンクID、テナント、許可主体、機密区分、状態、版、有効期間、情報源種別、信頼度、言語を定義します。,,ATOM(multi_tenant=true),ATOM,general_technical_claim,有効,5.1.1 (docs/5.根拠を選別・整形する/5.1.Candidate正規化と絞り込み.md:20); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,文書・チャンクID、テナント、許可主体、機密区分、状態、版、有効期間、情報源種別、信頼度、言語を定義するという安全境界は、本ガイドが強制する制御として設けます。この規則に列挙したauthorization、document/chunk、rank、evidence、answer、citation、configuration versionを一つのtrace IDへ保存し、許可外itemがtrace内にゼロ件であることを検査する。 適用境界では、この規則より法令、契約、組織policyが厳しい場合は厳しい統制を優先し、性能、可用性、費用を理由に対象resourceのauthorizationまたは隔離を省略しない。 負試験で境界を確かめ、統制を緩めない例外を明示できるので、APPROPRIATE_NORMATIVEです。,文書・チャンクID、テナント、許可主体、機密区分、状態、版、有効期間、情報源種別、信頼度、言語を定義することを定める安全性・アクセス制御規則について、この規則に列挙したauthorization、document/chunk、rank、evidence、answer、citation、configuration versionを一つのtrace IDへ保存し、許可外itemがtrace内にゼロ件であることを検査する。,文書・チャンクID、テナント、許可主体、機密区分、状態、版、有効期間、情報源種別、信頼度、言語を定義することを定める安全性・アクセス制御規則の例外として、この規則より法令、契約、組織policyが厳しい場合は厳しい統制を優先し、性能、可用性、費用を理由に対象resourceのauthorizationまたは隔離を省略しない。,NOT_APPLICABLE,5.1.1 (docs/5.根拠を選別・整形する/5.1.Candidate正規化と絞り込み.md:20); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-1827,52bebecfb2a435d0e7ff2efea557c5799674ded6,添付、コメント、埋め込み資料が親文書と異なるACLを持つ場合は、例外関係として明示します。,,NL_PROPOSITION(添付、コメント、埋め込み資料が親文書と異なるACLを持つ場合は、例外関係として明示します。),UNFORMALIZED,general_technical_claim,UNCLASSIFIED,5.1.1 (docs/5.根拠を選別・整形する/5.1.Candidate正規化と絞り込み.md:27); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,添付、コメント、埋め込み資料が親文書と異なるACLを持つ場合は、例外関係として明示するという安全境界は、本ガイドが強制する制御として設けます。この規則の対象resourceとattributeをauthorization fixtureへ登録し、許可主体では取得・利用でき、非許可主体ではcandidate、context、answerの全段階でゼロ件になることを確認する。 適用境界では、この規則より法令、契約、組織policyが厳しい場合は厳しい統制を優先し、性能、可用性、費用を理由に対象resourceのauthorizationまたは隔離を省略しない。 負試験で境界を確かめ、統制を緩めない例外を明示できるので、APPROPRIATE_NORMATIVEです。,添付、コメント、埋め込み資料が親文書と異なるACLを持つ場合は、例外関係として明示することを定める安全性・アクセス制御規則について、この規則の対象resourceとattributeをauthorization fixtureへ登録し、許可主体では取得・利用でき、非許可主体ではcandidate、context、answerの全段階でゼロ件になることを確認する。,添付、コメント、埋め込み資料が親文書と異なるACLを持つ場合は、例外関係として明示することを定める安全性・アクセス制御規則の例外として、この規則より法令、契約、組織policyが厳しい場合は厳しい統制を優先し、性能、可用性、費用を理由に対象resourceのauthorizationまたは隔離を省略しない。,NOT_APPLICABLE,5.1.1 (docs/5.根拠を選別・整形する/5.1.Candidate正規化と絞り込み.md:27); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-1845,52bebecfb2a435d0e7ff2efea557c5799674ded6,対象が全体の1パーセントの場合、通常の近似最近傍（Approximate Nearest Neighbor：ANN）グラフは条件外の近傍を多くたどり、必要件数を取得できないことがあります。,filter対象が全体の1%となる条件を含め、通常のANNグラフが条件外の近傍をたどって必要件数を満たせない頻度を、filter選択率ごとに測定します。,"NOT(AND(ATOM(ann=true), ATOM(retrieval=true)))",NOT,general_technical_claim,必要,5.1.2 (docs/5.根拠を選別・整形する/5.1.Candidate正規化と絞り込み.md:54); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-049;SRC-079,SRC-049 https://arxiv.org/abs/2403.04871 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定; SRC-079 https://openreview.net/forum?id=dILIRHcYvC — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,ann=true;retrieval=true,NOT,REWRITE_REQUIRED,arxiv.org・openreview.netのAbstractへの参照は台帳にありますが、ann、retrievalについて否定関係まで同時に再特定できる直接箇所が確定していません。本文に残すのは、filter対象が全体の1%となる条件を含め、通常のANNグラフが条件外の近傍をたどって必要件数を満たせない頻度を、filter選択率ごとに測定するという対象範囲です。ann、retrievalについて未確認の因果までは導きません。 修正文にある主体と操作対象は保ちつつ、直接根拠を越える否定関係を落とす差分なので、REWRITE_REQUIREDと判定します。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,5.1.2 (docs/5.根拠を選別・整形する/5.1.Candidate正規化と絞り込み.md:54); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: filter対象が全体の1%となる条件を含め、通常のANNグラフが条件外の近傍をたどって必要件数を満たせない頻度を、filter選択率ごとに測定します。 再抽出した文面と分類を照合する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-1851,52bebecfb2a435d0e7ff2efea557c5799674ded6,[フィルターを考慮した距離を学習するワークショップ公開論文](https://openreview.net/forum?,[フィルターを考慮した距離を学習するワークショップ公開論文](https://openreview.net/forum?id=dILIRHcYvC)を、フィルター付き近傍探索の候補方式として参照します。,ATOM(learned=true),ATOM,empirical_or_research_claim,UNCLASSIFIED,5.1.2 (docs/5.根拠を選別・整形する/5.1.Candidate正規化と絞り込み.md:63); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-079,SRC-079 https://openreview.net/forum?id=dILIRHcYvC — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,EMPIRICAL_RESULT,NONE_DIRECTLY_VERIFIED,learned=true,NOT_APPLICABLE,REWRITE_REQUIRED,openreview.netの一次資料ページへの参照は台帳にありますが、learnedについて各要素と結論との直接の対応まで同時に再特定できる直接箇所が確定していません。[フィルターを考慮した距離を学習するワークショップ公開論文](https://openreview.net/forum?id=dILIRHcYvC)を、フィルター付き近傍探索の候補方式として参照するという範囲まで対象と条件を絞り、未確認の効果や一般化を実験結果のように読ませない文面にします。 修正文にある主体と操作対象は保ちつつ、直接根拠を越える各要素と結論との直接の対応を落とす差分なので、REWRITE_REQUIREDと判定します。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,5.1.2 (docs/5.根拠を選別・整形する/5.1.Candidate正規化と絞り込み.md:63); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: [フィルターを考慮した距離を学習するワークショップ公開論文](https://openreview.net/forum?id=dILIRHcYvC)を、フィルター付き近傍探索の候補方式として参照します。 再抽出した文面と分類を照合する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-1854,52bebecfb2a435d0e7ff2efea557c5799674ded6,研究結果だけで方式を固定せず、フィルターの選択率ごとに完全探索との一致と処理時間を測ります。,,"NOT(AND(ATOM(temporal_freshness=true), ATOM(empirical_result=true)))",NOT,empirical_or_research_claim,UNCLASSIFIED,5.1.2 (docs/5.根拠を選別・整形する/5.1.Candidate正規化と絞り込み.md:65); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,研究結果だけで方式を固定せず、フィルターの選択率ごとに完全探索との一致と処理時間を測るという採否判断は、比較対象と合格条件を実行結果で識別するために置きます。filter selectivityの複数bucketごとにANNとexact searchのcandidate一致率、Recall、処理時間を同じquery setで測り、研究報告値ではなく対象indexの結果で方式を決める。 さらに、exact searchが計算上不可能な全量indexでは代表sampleで一致率を測れるが、sample方法と信頼区間を併記する。 この扱いを例外として記録します。 同じ条件での比較と採用しない条件を両方記録できるため、APPROPRIATE_NORMATIVEです。,filter selectivityの複数bucketごとにANNとexact searchのcandidate一致率、Recall、処理時間を同じquery setで測り、研究報告値ではなく対象indexの結果で方式を決める。,exact searchが計算上不可能な全量indexでは代表sampleで一致率を測れるが、sample方法と信頼区間を併記する。,NOT_APPLICABLE,5.1.2 (docs/5.根拠を選別・整形する/5.1.Candidate正規化と絞り込み.md:65); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-1877,52bebecfb2a435d0e7ff2efea557c5799674ded6,主体、テナント、方針の版、評価した条件、フィルター前後の候補数、除外理由を記録します。,,"AND(ATOM(evaluation=true), ATOM(multi_tenant=true))",AND,empirical_or_research_claim,UNCLASSIFIED,5.1.5 (docs/5.根拠を選別・整形する/5.1.Candidate正規化と絞り込み.md:104); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,主体、テナント、方針の版、評価した条件、フィルター前後の候補数、除外理由を記録するという採否判断は、比較対象と合格条件を実行結果で識別するために置きます。この規則に列挙したauthorization、document/chunk、rank、evidence、answer、citation、configuration versionを一つのtrace IDへ保存し、許可外itemがtrace内にゼロ件であることを検査する。 適用境界では、対象の記録に保存制約がある値は承認済みのhash・仮名化参照へ置換できるが、authorization decisionとartifact間の対応は削除しない。 同じ条件での比較と採用しない条件を両方記録できるため、APPROPRIATE_NORMATIVEです。,主体、テナント、方針の版、評価した条件、フィルター前後の候補数、除外理由を記録することを定める評価・採否規則について、この規則に列挙したauthorization、document/chunk、rank、evidence、answer、citation、configuration versionを一つのtrace IDへ保存し、許可外itemがtrace内にゼロ件であることを検査する。,主体、テナント、方針の版、評価した条件、フィルター前後の候補数、除外理由を記録することを定める評価・採否規則の例外として、対象の記録に保存制約がある値は承認済みのhash・仮名化参照へ置換できるが、authorization decisionとartifact間の対応は削除しない。,NOT_APPLICABLE,5.1.5 (docs/5.根拠を選別・整形する/5.1.Candidate正規化と絞り込み.md:104); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-1887,52bebecfb2a435d0e7ff2efea557c5799674ded6,分割時の重なりは、重なりを持たせて分割した隣接チャンクの共通部分です。,本ガイドでは、分割時の重なりを、重なりを持たせて分割した隣接チャンクの共通部分と定義します。,NL_PROPOSITION(分割時の重なりは、重なりを持たせて分割した隣接チャンクの共通部分です。),UNFORMALIZED,general_technical_claim,UNCLASSIFIED,5.2.1 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:12); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,本ガイドでは、分割時の重なりを、重なりを持たせて分割した隣接チャンクの共通部分と定義するという局所定義は、本文・図表・台帳で同じ対象を指すために使います。本文、図表、schema、評価台帳で同じ対象、単位、入出力を使用し、異なる意味で使う箇所がrepository内検索でゼロ件であることを確認する。 適用境界では、当該規則が公式標準または製品仕様の同名語と異なる場合はローカル定義であることと対応関係を併記し、公式語の意味を上書きしない。 用語や工程の一貫性と外部仕様と異なる場合の併記を検査できるため、APPROPRIATE_NORMATIVEです。,本ガイドでは、分割時の重なりを、重なりを持たせて分割した隣接チャンクの共通部分と定義することを定める用語・工程定義について、本文、図表、schema、評価台帳で同じ対象、単位、入出力を使用し、異なる意味で使う箇所がrepository内検索でゼロ件であることを確認する。,本ガイドでは、分割時の重なりを、重なりを持たせて分割した隣接チャンクの共通部分と定義することを定める用語・工程定義の例外として、当該規則が公式標準または製品仕様の同名語と異なる場合はローカル定義であることと対応関係を併記し、公式語の意味を上書きしない。,NOT_APPLICABLE,5.2.1 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:12); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: 本ガイドでは、分割時の重なりを、重なりを持たせて分割した隣接チャンクの共通部分と定義します。 再抽出した文面と分類を照合する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-1891,52bebecfb2a435d0e7ff2efea557c5799674ded6,Broderの研究は、文書の類似性と包含関係を測る基礎的な方法を示しました。,Broderの研究は、対象documentをshingle集合として表し、その集合間のresemblanceとcontainmentを測る方法を提示しています。,NL_PROPOSITION(Broderの研究は、文書の類似性と包含関係を測る基礎的な方法を示しました。),UNFORMALIZED,externally_cited_claim,UNCLASSIFIED,5.2.1 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:17); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-014,"primary source page/title and method overview, “On the resemblance and containment of documents”; inspected 2026-08-15",AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,NL_PROPOSITION(Broderの研究は、文書の類似性と包含関係を測る基礎的な方法を示しました。),NOT_APPLICABLE,REWRITE_REQUIRED,候補資料ページへの参照は台帳にありますが、外的真偽はUNVERIFIEDのままです。その境界では、原文の未形式化主張について各要素と結論との直接の対応まで確認済みと扱えません。資料の帰属範囲をBroderの研究は、対象documentをshingle集合として表し、その集合間のresemblanceとcontainmentを測る方法を提示しているという限定まで狭め、候補URLの存在だけで機序や結果を補わない文へ変更します。 修正文にある主体と操作対象は保ちつつ、直接根拠を越える各要素と結論との直接の対応を落とす差分なので、REWRITE_REQUIREDと判定します。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,5.2.1 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:17); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: Broderの研究は、対象documentをshingle集合として表し、その集合間のresemblanceとcontainmentを測る方法を提示しています。 再抽出した文面と分類を照合する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-1908,52bebecfb2a435d0e7ff2efea557c5799674ded6,埋め込みベクトルのコサイン類似度を単独で重複判定へ使うと、同じ意味を独立に説明した別文書まで重複と判断する可能性があります。,コサイン類似度だけで自動的に重複削除せず、出典IDと文面一致も併用し、閾値近傍の候補は確認対象にします。,ATOM(cosine_compatible=true),ATOM,general_technical_claim,可能,5.2.2 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:42); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,HYPOTHESIS,,cosine_compatible=true,NOT_APPLICABLE,REWRITE_REQUIRED,Gold標本の二者校正で確定。両案はREWRITE_REQUIREDで一致。可能性主張を未検証のまま残さず、意味的類似だけで自動重複削除しない具体的な運用規則へ変える。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE,5.2.2 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:42); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: コサイン類似度だけで自動的に重複削除せず、出典IDと文面一致も併用し、閾値近傍の候補は確認対象にします。 再抽出した文面と分類を照合する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-1912,52bebecfb2a435d0e7ff2efea557c5799674ded6,隣接チャンクは、同じ段落を重なり付きで分割した結果かもしれません。,隣接chunkの重複判定ではdocument_id、section_id、offset、overlap範囲を照合し、距離だけで独立根拠と数えません。,NOT(ATOM(empirical_result=true)),NOT,general_technical_claim,UNCLASSIFIED,5.2.2 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:48); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,empirical_result=true,NOT,REWRITE_REQUIRED,「隣接chunkの重複判定ではdocument_id」の証拠境界として、empirical_result=trueについて一次資料の具体箇所を再特定できず、否定関係のまま維持できません。隣接chunkの重複判定ではdocument_id、section_id、offset、overlap範囲を照合し、距離だけで独立根拠と数えません。 修正文が具体化する対象は「隣接chunkの重複判定ではdocument_id」です。「隣接chunkの重複判定ではdocument_id」の検討では、empirical_result=trueに関して本文へ残す内容を、実行または記録で確認できる範囲まで絞りました。「隣接chunkの重複判定ではdocument_id」の採否について、否定関係を維持できない一方で教材上の操作は残るため、REWRITE_REQUIREDとします。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE,5.2.2 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:48); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: 隣接chunkの重複判定ではdocument_id、section_id、offset、overlap範囲を照合し、距離だけで独立根拠と数えません。 再抽出した文面と分類を照合する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-1914,52bebecfb2a435d0e7ff2efea557c5799674ded6,結合後も、元チャンクと原文範囲の対応を保持します。,,ATOM(original_text_preserved=true),ATOM,general_technical_claim,UNCLASSIFIED,5.2.2 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:51); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,結合後も、元チャンクと原文範囲の対応を保持するという運用要件は、実行時の判断を担当者ごとにぶらさないためのローカル規則です。chunk結合後も各spanにsource URI、document version、元chunk ID、page/offsetを保持し、結合textの任意箇所から原文範囲を逆引きできることを確認する。 さらに、隣接する同一source・同一versionのspanは表示上まとめられるが、内部provenanceの境界は削除しない。 この扱いを例外として記録します。 実装結果と例外発生時の扱いを個別に検査できるため、APPROPRIATE_NORMATIVEです。,chunk結合後も各spanにsource URI、document version、元chunk ID、page/offsetを保持し、結合textの任意箇所から原文範囲を逆引きできることを確認する。,隣接する同一source・同一versionのspanは表示上まとめられるが、内部provenanceの境界は削除しない。,NOT_APPLICABLE,5.2.2 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:51); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-1917,52bebecfb2a435d0e7ff2efea557c5799674ded6,親子検索では、複数の子チャンクが同じ親へ展開された時点で、親を一件にまとめます。,親子検索では、複数の子チャンクが同じ親へ展開された時点で、その親を一件にまとめます。,"AND(ATOM(retrieval=true), ATOM(temporal_freshness=true))",AND,general_technical_claim,UNCLASSIFIED,5.2.2 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:55); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-080;SRC-083,SRC-080 https://arxiv.org/abs/2107.06499 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定; SRC-083 https://arxiv.org/abs/2108.04026 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,temporal_freshness=true,NOT_APPLICABLE,REWRITE_REQUIRED,arxiv.orgのAbstractへの参照は台帳にありますが、temporal_freshnessについて各要素と結論との直接の対応まで同時に再特定できる直接箇所が確定していません。本文に残すのは、親子検索では、複数の子チャンクが同じ親へ展開された時点で、その親を一件にまとめるという対象範囲です。temporal_freshnessについて未確認の因果までは導きません。 修正文にある主体と操作対象は保ちつつ、直接根拠を越える各要素と結論との直接の対応を落とす差分なので、REWRITE_REQUIREDと判定します。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,5.2.2 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:55); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: 親子検索では、複数の子チャンクが同じ親へ展開された時点で、その親を一件にまとめます。 再抽出した文面と分類を照合する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
