sentence_id,docs_commit,original_sentence,revised_sentence,semantic_proposition,logical_operator,claim_type,modality,scope,primary_source_ids,source_locator,source_claim_role,supported_atoms,unsupported_atoms,unsupported_relation,appropriateness_verdict,verdict_reason,normative_criteria,exceptions,external_truth_level,action,owner,due_date,unblock_condition,lean_theorem,lean_assurance,axiom_audit,primary_reviewer,primary_review_date,independent_reviewer,independent_review_date,review_status
SENT-2630,52bebecfb2a435d0e7ff2efea557c5799674ded6,BEIRが異なる検索領域を横断して評価した結果からも、あるデータセットで優れた検索器が別の領域でも同じように優れるとは限らないことが分かります。,BEIRが異なる検索領域を横断して評価した結果からも、あるデータセットで優れた検索器が別の領域でも同じように優れるとは限らないことが分かります。この記述の範囲は、一次資料「BEIR: A Heterogenous Benchmark for Zero-shot Evaluation of Information Retrieval Models」（2021年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。,"NOT(AND(AND(ATOM(retrieval=true), ATOM(evaluation=true)), ATOM(empirical_result=true)))",NOT,externally_cited_claim,UNCLASSIFIED,7.1.4 (docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:120); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-066,SRC-066 https://arxiv.org/abs/2104.08663 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,EMPIRICAL_RESULT,NONE_DIRECTLY_VERIFIED,empirical_result=true;evaluation=true;retrieval=true,NOT,REWRITE_REQUIRED,8軸監査: 権威性=候補資料のみ; 直接性=具体的section/page/API heading未確認; 網羅性=未支持要素「empirical_result=true;evaluation=true;retrieval=true」、関係「NOT」; 主張極性=EMPIRICAL_RESULT候補; スコープ=修正文で一次資料の実験/仕様範囲へ限定; モダリティ=原文以上に強めない; 教材妥当性=現状の無条件な一般化は不可; 形式化妥当性=NOTの主体・条件・否定を保持。元の具体情報を保持した修正文案は作成済みだが、直接locator確認前は採用不可。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,7.1.4 (docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:120) を「BEIRが異なる検索領域を横断して評価した結果からも、あるデータセットで優れた検索器が別の領域でも同じように優れるとは限らないことが分かります。この記述の範囲は、一次資料「BEIR: A Heterogenous Benchmark for Zero-shot Evaluation of Information Retrieval Models」（2021年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。」へ置換する前に、primary_source_idsの具体的section/page/API headingで未支持要素「empirical_result=true;evaluation=true;retrieval=true」を照合する。照合できない要素だけを削除し、文を再分割・再形式化する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-2636,52bebecfb2a435d0e7ff2efea557c5799674ded6,回答可能な質問が多いデータセットでは、回答率の平均だけでは不適切な回答拒否を捉えられません。,回答可能な質問が多いデータセットでは、回答率の平均だけでは不適切な回答拒否を捉えられません。この記述の範囲は、一次資料「ARES: An Automated Evaluation Framework for Retrieval-Augmented Generation Systems」（2023年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。,"NOT(AND(ATOM(generation=true), ATOM(answerability=true)))",NOT,empirical_or_research_claim,可能,7.1.4 (docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:129); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-106,SRC-106 https://arxiv.org/abs/2311.09476 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,EMPIRICAL_RESULT,NONE_DIRECTLY_VERIFIED,answerability=true,NOT,REWRITE_REQUIRED,8軸監査: 権威性=候補資料のみ; 直接性=具体的section/page/API heading未確認; 網羅性=未支持要素「answerability=true」、関係「NOT」; 主張極性=EMPIRICAL_RESULT候補; スコープ=修正文で一次資料の実験/仕様範囲へ限定; モダリティ=原文以上に強めない; 教材妥当性=現状の無条件な一般化は不可; 形式化妥当性=NOTの主体・条件・否定を保持。元の具体情報を保持した修正文案は作成済みだが、直接locator確認前は採用不可。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,7.1.4 (docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:129) を「回答可能な質問が多いデータセットでは、回答率の平均だけでは不適切な回答拒否を捉えられません。この記述の範囲は、一次資料「ARES: An Automated Evaluation Framework for Retrieval-Augmented Generation Systems」（2023年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。」へ置換する前に、primary_source_idsの具体的section/page/API headingで未支持要素「answerability=true」を照合する。照合できない要素だけを削除し、文を再分割・再形式化する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-2641,52bebecfb2a435d0e7ff2efea557c5799674ded6,結果には評価件数、信頼区間、評価者間一致率を添え、小さな点差を直ちに改善とは判断しません。,結果には評価件数、信頼区間、評価者間一致率を添え、小さな点差を直ちに改善とは判断しません。この記述の範囲は、一次資料「BEIR: A Heterogenous Benchmark for Zero-shot Evaluation of Information Retrieval Models」（2021年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。,"NOT(AND(ATOM(evaluation=true), ATOM(empirical_result=true)))",NOT,empirical_or_research_claim,UNCLASSIFIED,7.1.4 (docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:136); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-066;SRC-106,SRC-066 https://arxiv.org/abs/2104.08663 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定; SRC-106 https://arxiv.org/abs/2311.09476 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,EMPIRICAL_RESULT,NONE_DIRECTLY_VERIFIED,empirical_result=true;evaluation=true,NOT,REWRITE_REQUIRED,8軸監査: 権威性=候補資料のみ; 直接性=具体的section/page/API heading未確認; 網羅性=未支持要素「empirical_result=true;evaluation=true」、関係「NOT」; 主張極性=EMPIRICAL_RESULT候補; スコープ=修正文で一次資料の実験/仕様範囲へ限定; モダリティ=原文以上に強めない; 教材妥当性=現状の無条件な一般化は不可; 形式化妥当性=NOTの主体・条件・否定を保持。元の具体情報を保持した修正文案は作成済みだが、直接locator確認前は採用不可。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,7.1.4 (docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:136) を「結果には評価件数、信頼区間、評価者間一致率を添え、小さな点差を直ちに改善とは判断しません。この記述の範囲は、一次資料「BEIR: A Heterogenous Benchmark for Zero-shot Evaluation of Information Retrieval Models」（2021年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。」へ置換する前に、primary_source_idsの具体的section/page/API headingで未支持要素「empirical_result=true;evaluation=true」を照合する。照合できない要素だけを削除し、文を再分割・再形式化する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-2644,52bebecfb2a435d0e7ff2efea557c5799674ded6,平均差に加えて、改善した件数、変わらない件数、悪化した件数を示します。,,NOT(ATOM(empirical_result=true)),NOT,empirical_or_research_claim,UNCLASSIFIED,7.1.4 (docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:141); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-066,SRC-066 https://arxiv.org/abs/2104.08663 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,empirical_result=true,NOT,APPROPRIATE_NORMATIVE,8軸監査: 権威性=本書著者の工学的判断; 直接性=外部資料の事実主張ではない; 網羅性=criteriaとexceptionsで条件化; 主張極性=AUTHOR_CLAIM; スコープ=7.1.4 (docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:141); モダリティ=条件付き推奨/禁止; 教材妥当性=経験的効果と分離; 形式化妥当性=NOTの条件を観測可能にする。原文「平均差に加えて、改善した件数、変わらない件数、悪化した件数を示します。」を規範として採用する。,対象データ、利用者、処理段階を特定する; 実行条件と観測可能な受入指標を定める; 判断結果と例外適用をtraceへ記録する,法令・契約・公式仕様が優先される場合; 対象条件で効果を再現できない場合; より単純な構成が品質・遅延・費用・安全性の基準を満たす場合,NOT_APPLICABLE,7.1.4 (docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:141) の原文を維持し、直後に適用条件、受入指標、例外を一文ずつ追記する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-2647,52bebecfb2a435d0e7ff2efea557c5799674ded6,改善対象、非劣化条件、重要スライスの下限、安全条件、遅延上限、費用上限を別々に定め、すべてを満たすことを要求します。,,"AND(ATOM(cost=true), ATOM(empirical_result=true))",AND,empirical_or_research_claim,UNCLASSIFIED,7.1.5 (docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:147); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-017,SRC-017 https://research.google/pubs/the-ml-test-score-a-rubric-for-ml-production-readiness-and-technical-debt-reduction/ — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,cost=true,NOT_APPLICABLE,APPROPRIATE_NORMATIVE,8軸監査: 権威性=本書著者の工学的判断; 直接性=外部資料の事実主張ではない; 網羅性=criteriaとexceptionsで条件化; 主張極性=AUTHOR_CLAIM; スコープ=7.1.5 (docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:147); モダリティ=条件付き推奨/禁止; 教材妥当性=経験的効果と分離; 形式化妥当性=ANDの条件を観測可能にする。原文「改善対象、非劣化条件、重要スライスの下限、安全条件、遅延上限、費用上限を別々に定め、すべてを満たすことを要求します。」を規範として採用する。,対象データ、利用者、処理段階を特定する; 実行条件と観測可能な受入指標を定める; 判断結果と例外適用をtraceへ記録する,法令・契約・公式仕様が優先される場合; 対象条件で効果を再現できない場合; より単純な構成が品質・遅延・費用・安全性の基準を満たす場合,NOT_APPLICABLE,7.1.5 (docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:147) の原文を維持し、直後に適用条件、受入指標、例外を一文ずつ追記する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-2649,52bebecfb2a435d0e7ff2efea557c5799674ded6,行ごとに独立した条件を置き、改善目標だけでなく、品質、安全性、性能、費用の全条件を満たしたかを読みます。,行ごとに独立した条件を置き、改善目標だけでなく、品質、安全性、性能、費用の全条件を満たしたかを読みます。この記述の範囲は、一次資料「The ML Test Score: A Rubric for ML Production Readiness and Technical Debt Reduction」（2017年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。,"AND(ATOM(cost=true), ATOM(empirical_result=true))",AND,empirical_or_research_claim,UNCLASSIFIED,7.1.5 (docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:150); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-017,SRC-017 https://research.google/pubs/the-ml-test-score-a-rubric-for-ml-production-readiness-and-technical-debt-reduction/ — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,EMPIRICAL_RESULT,NONE_DIRECTLY_VERIFIED,cost=true,NOT_APPLICABLE,REWRITE_REQUIRED,8軸監査: 権威性=候補資料のみ; 直接性=具体的section/page/API heading未確認; 網羅性=未支持要素「cost=true」; 主張極性=EMPIRICAL_RESULT候補; スコープ=修正文で一次資料の実験/仕様範囲へ限定; モダリティ=原文以上に強めない; 教材妥当性=現状の無条件な一般化は不可; 形式化妥当性=ANDの主体・条件・否定を保持。元の具体情報を保持した修正文案は作成済みだが、直接locator確認前は採用不可。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,7.1.5 (docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:150) を「行ごとに独立した条件を置き、改善目標だけでなく、品質、安全性、性能、費用の全条件を満たしたかを読みます。この記述の範囲は、一次資料「The ML Test Score: A Rubric for ML Production Readiness and Technical Debt Reduction」（2017年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。」へ置換する前に、primary_source_idsの具体的section/page/API headingで未支持要素「cost=true」を照合する。照合できない要素だけを削除し、文を再分割・再形式化する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-2652,52bebecfb2a435d0e7ff2efea557c5799674ded6,| 改善目標 | 型番スライスのRecall@10が基準値以上 |,表の「改善目標」行は、「型番スライスのRecall@10が基準値以上」を対応付けます。,"AND(ATOM(recall_metric=true), ATOM(empirical_result=true))",AND,empirical_or_research_claim,UNCLASSIFIED,7.1.5 (docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:156); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-017,SRC-017 https://research.google/pubs/the-ml-test-score-a-rubric-for-ml-production-readiness-and-technical-debt-reduction/ — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,DEFINITION_OR_SPEC,NONE_DIRECTLY_VERIFIED,recall_metric=true,NOT_APPLICABLE,REWRITE_REQUIRED,8軸監査: 権威性=候補資料のみ; 直接性=不合格; 網羅性=表ヘッダを伴わない行断片では各セルの関係が一意でない; 主張極性=DEFINITION_OR_SPEC; スコープ=7.1.5; モダリティ=修正文で原文以下; 教材妥当性=現状は誤読リスクあり; 形式化妥当性=ANDを文脈込みで再構成する。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:156 の原文を次へ置換する: 「表の「改善目標」行は、「型番スライスのRecall@10が基準値以上」を対応付けます。」; SRC-017 https://research.google/pubs/the-ml-test-score-a-rubric-for-ml-production-readiness-and-technical-debt-reduction/ — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定を確認し、未支持要素「recall_metric=true」を直接支持できなければ、その要素だけを削除して再形式化する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-2658,52bebecfb2a435d0e7ff2efea557c5799674ded6,ML Test Scoreが本番準備度を複数領域へ分けるのと同様に、RAGのリリースも複数条件の論理積で判断します。,,NL_PROPOSITION(ML Test Scoreが本番準備度を複数領域へ分けるのと同様に、RAGのリリースも複数条件の論理積で判断します。),UNFORMALIZED,externally_cited_claim,UNCLASSIFIED,7.1.5 (docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:163); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-017,SRC-017 https://research.google/pubs/the-ml-test-score-a-rubric-for-ml-production-readiness-and-technical-debt-reduction/ — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,UNFORMALIZED_NATURAL_LANGUAGE_CLAIM,NOT_APPLICABLE,APPROPRIATE_NORMATIVE,8軸監査: 権威性=著者規範として成立（外的事実の断定ではない）; 直接性=本文内の判断基準を追記する必要あり; 網羅性=対象・条件・例外をcriteriaで補完; 主張極性=AUTHOR_CLAIM; スコープ=7.1.5; モダリティ=推奨/禁止の条件付き規範; 教材妥当性=経験的効果と分離; 形式化妥当性=UNFORMALIZEDの前件・後件を観測可能にする。原文「ML Test Scoreが本番準備度を複数領域へ分けるのと同様に、RAGのリリースも複数条件の論理積で判断します。」はこの規範解釈で妥当。,対象データと適用時点を固定する; 実行責任者と観測可能な受入指標を定める; 判断結果を再現可能なtraceへ残す,法令・契約・公式仕様が優先される場合; 対象条件で効果を再現できない場合; 単純な基準構成の方が品質・遅延・費用・安全性の総合基準を満たす場合,NOT_APPLICABLE,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:163 の原文を維持し、同じ段落に判断基準「対象データと適用時点を固定する; 実行責任者と観測可能な受入指標を定める; 判断結果を再現可能なtraceへ残す」と例外「法令・契約・公式仕様が優先される場合; 対象条件で効果を再現できない場合; 単純な基準構成の方が品質・遅延・費用・安全性の総合基準を満たす場合」を追記する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-2666,52bebecfb2a435d0e7ff2efea557c5799674ded6,変更対象、期待する改善、悪化してはならないmetricを仮説として記録し、ownerとrelease単位を決め、修正前のtraceを保存します。,,NOT(ATOM(empirical_result=true)),NOT,empirical_or_research_claim,UNCLASSIFIED,7.10.1 (docs/7.品質を評価し改善する/7.10.改善ループ.md:7); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-107,SRC-107 https://arxiv.org/abs/2403.09040 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,EMPIRICAL_RESULT,NONE_DIRECTLY_VERIFIED,empirical_result=true,NOT,APPROPRIATE_NORMATIVE,8軸監査: 権威性=著者規範として成立（外的事実の断定ではない）; 直接性=本文内の判断基準を追記する必要あり; 網羅性=対象・条件・例外をcriteriaで補完; 主張極性=AUTHOR_CLAIM; スコープ=7.10.1; モダリティ=推奨/禁止の条件付き規範; 教材妥当性=経験的効果と分離; 形式化妥当性=NOTの前件・後件を観測可能にする。原文「変更対象、期待する改善、悪化してはならないmetricを仮説として記録し、ownerとrelease単位を決め、修正前のtraceを保存します。」はこの規範解釈で妥当。,対象データと適用時点を固定する; 実行責任者と観測可能な受入指標を定める; 判断結果を再現可能なtraceへ残す; 前件の観測条件と後件の選択を分けて記録する,法令・契約・公式仕様が優先される場合; 対象条件で効果を再現できない場合; 単純な基準構成の方が品質・遅延・費用・安全性の総合基準を満たす場合,NOT_APPLICABLE,docs/7.品質を評価し改善する/7.10.改善ループ.md:7 の原文を維持し、同じ段落に判断基準「対象データと適用時点を固定する; 実行責任者と観測可能な受入指標を定める; 判断結果を再現可能なtraceへ残す; 前件の観測条件と後件の選択を分けて記録する」と例外「法令・契約・公式仕様が優先される場合; 対象条件で効果を再現できない場合; 単純な基準構成の方が品質・遅延・費用・安全性の総合基準を満たす場合」を追記する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-2668,52bebecfb2a435d0e7ff2efea557c5799674ded6,複数の変更を同時に入れると、どの変更が改善や悪化を生んだか分かりません。,複数の変更を同時に入れると、どの変更が改善や悪化を生んだか分かりません。この記述の範囲は、一次資料「RAGGED: Towards Informed Design of Scalable and Stable RAG Systems」（2024年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。,NOT(ATOM(empirical_result=true)),NOT,empirical_or_research_claim,UNCLASSIFIED,7.10.1 (docs/7.品質を評価し改善する/7.10.改善ループ.md:10); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-107,SRC-107 https://arxiv.org/abs/2403.09040 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,EMPIRICAL_RESULT,NONE_DIRECTLY_VERIFIED,empirical_result=true,NOT,REWRITE_REQUIRED,8軸監査: 権威性=候補資料のみ; 直接性=具体的section/page/API heading未確認; 網羅性=未支持要素「empirical_result=true」、関係「NOT」; 主張極性=EMPIRICAL_RESULT候補; スコープ=修正文で一次資料の実験/仕様範囲へ限定; モダリティ=原文以上に強めない; 教材妥当性=現状の無条件な一般化は不可; 形式化妥当性=NOTの主体・条件・否定を保持。元の具体情報を保持した修正文案は作成済みだが、直接locator確認前は採用不可。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,7.10.1 (docs/7.品質を評価し改善する/7.10.改善ループ.md:10) を「複数の変更を同時に入れると、どの変更が改善や悪化を生んだか分かりません。この記述の範囲は、一次資料「RAGGED: Towards Informed Design of Scalable and Stable RAG Systems」（2024年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。」へ置換する前に、primary_source_idsの具体的section/page/API headingで未支持要素「empirical_result=true」を照合する。照合できない要素だけを削除し、文を再分割・再形式化する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-2669,52bebecfb2a435d0e7ff2efea557c5799674ded6,疎検索、密検索、融合、再順位付け、重複除去、圧縮を順番に有効化または無効化します。,,"AND(AND(AND(AND(AND(ATOM(sparse=true), ATOM(dense=true)), ATOM(rerank=true)), ATOM(dedup=true)), ATOM(compression=true)), ATOM(retrieval=true))",AND,general_technical_claim,有効,7.10.1 (docs/7.品質を評価し改善する/7.10.改善ループ.md:12); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-107,SRC-107 https://arxiv.org/abs/2403.09040 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,compression=true;dedup=true;dense=true;sparse=true,NOT_APPLICABLE,APPROPRIATE_NORMATIVE,8軸監査: 権威性=本書著者の工学的判断; 直接性=外部資料の事実主張ではない; 網羅性=criteriaとexceptionsで条件化; 主張極性=AUTHOR_CLAIM; スコープ=7.10.1 (docs/7.品質を評価し改善する/7.10.改善ループ.md:12); モダリティ=条件付き推奨/禁止; 教材妥当性=経験的効果と分離; 形式化妥当性=ANDの条件を観測可能にする。原文「疎検索、密検索、融合、再順位付け、重複除去、圧縮を順番に有効化または無効化します。」を規範として採用する。,対象データ、利用者、処理段階を特定する; 実行条件と観測可能な受入指標を定める; 判断結果と例外適用をtraceへ記録する,法令・契約・公式仕様が優先される場合; 対象条件で効果を再現できない場合; より単純な構成が品質・遅延・費用・安全性の基準を満たす場合,NOT_APPLICABLE,7.10.1 (docs/7.品質を評価し改善する/7.10.改善ループ.md:12) の原文を維持し、直後に適用条件、受入指標、例外を一文ずつ追記する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-2670,52bebecfb2a435d0e7ff2efea557c5799674ded6,解析器、チャンク分割、埋め込みモデル、プロンプト、生成モデルも、可能な限り別の実験にします。,,"AND(AND(AND(AND(ATOM(chunking=true), ATOM(generation=true)), ATOM(embedding_model=true)), ATOM(parsing=true)), ATOM(empirical_result=true))",AND,empirical_or_research_claim,可能,7.10.1 (docs/7.品質を評価し改善する/7.10.改善ループ.md:13); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-107,SRC-107 https://arxiv.org/abs/2403.09040 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,chunking=true;embedding_model=true;parsing=true,NOT_APPLICABLE,APPROPRIATE_NORMATIVE,8軸監査: 権威性=本書著者の工学的判断; 直接性=外部資料の事実主張ではない; 網羅性=criteriaとexceptionsで条件化; 主張極性=AUTHOR_CLAIM; スコープ=7.10.1 (docs/7.品質を評価し改善する/7.10.改善ループ.md:13); モダリティ=条件付き推奨/禁止; 教材妥当性=経験的効果と分離; 形式化妥当性=ANDの条件を観測可能にする。原文「解析器、チャンク分割、埋め込みモデル、プロンプト、生成モデルも、可能な限り別の実験にします。」を規範として採用する。,対象データ、利用者、処理段階を特定する; 実行条件と観測可能な受入指標を定める; 判断結果と例外適用をtraceへ記録する,法令・契約・公式仕様が優先される場合; 対象条件で効果を再現できない場合; より単純な構成が品質・遅延・費用・安全性の基準を満たす場合,NOT_APPLICABLE,7.10.1 (docs/7.品質を評価し改善する/7.10.改善ループ.md:13) の原文を維持し、直後に適用条件、受入指標、例外を一文ずつ追記する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-2677,52bebecfb2a435d0e7ff2efea557c5799674ded6,権限漏えいや重大誤回答は、平均品質の小さな改善より優先します。,,"AND(AND(ATOM(generation=true), ATOM(authorization=true)), ATOM(empirical_result=true))",AND,empirical_or_research_claim,UNCLASSIFIED,7.10.2 (docs/7.品質を評価し改善する/7.10.改善ループ.md:23); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-107,SRC-107 https://arxiv.org/abs/2403.09040 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,EMPIRICAL_RESULT,NONE_DIRECTLY_VERIFIED,authorization=true;empirical_result=true;generation=true,NOT_APPLICABLE,APPROPRIATE_NORMATIVE,8軸監査: 権威性=著者規範として成立（外的事実の断定ではない）; 直接性=本文内の判断基準を追記する必要あり; 網羅性=対象・条件・例外をcriteriaで補完; 主張極性=AUTHOR_CLAIM; スコープ=7.10.2; モダリティ=推奨/禁止の条件付き規範; 教材妥当性=経験的効果と分離; 形式化妥当性=ANDの前件・後件を観測可能にする。原文「権限漏えいや重大誤回答は、平均品質の小さな改善より優先します。」はこの規範解釈で妥当。,対象データと適用時点を固定する; 実行責任者と観測可能な受入指標を定める; 判断結果を再現可能なtraceへ残す; 最小権限、データ最小化、監査ログを満たす,法令・契約・公式仕様が優先される場合; 対象条件で効果を再現できない場合; 単純な基準構成の方が品質・遅延・費用・安全性の総合基準を満たす場合,NOT_APPLICABLE,docs/7.品質を評価し改善する/7.10.改善ループ.md:23 の原文を維持し、同じ段落に判断基準「対象データと適用時点を固定する; 実行責任者と観測可能な受入指標を定める; 判断結果を再現可能なtraceへ残す; 最小権限、データ最小化、監査ログを満たす」と例外「法令・契約・公式仕様が優先される場合; 対象条件で効果を再現できない場合; 単純な基準構成の方が品質・遅延・費用・安全性の総合基準を満たす場合」を追記する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
