source_id,projection_status,review_scope,reviewer,review_date,review_note
"SRC-109","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-110","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-111","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-112","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-113","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-114","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-115","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-116","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-117","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-118","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-119","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-120","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-121","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-122","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-123","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-124","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-125","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-126","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-127","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-128","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-129","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-130","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-131","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-132","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-133","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-134","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-135","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-136","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-137","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-138","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-139","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-140","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-141","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-142","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-143","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-144","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-145","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-146","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-147","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-148","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-149","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-150","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-151","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-152","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-153","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-154","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-155","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-156","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-157","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-158","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-159","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-160","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-161","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-162","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-163","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-164","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-165","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-166","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-167","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-168","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-169","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-170","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-171","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-172","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-173","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-174","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-175","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-176","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-177","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
"SRC-178","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-179","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-180","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-181","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-182","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-183","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-184","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-185","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-186","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-187","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-188","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-189","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-190","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-191","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-192","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-193","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-194","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-195","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-196","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-197","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-198","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-199","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-200","CURATED_OFFICIAL_SPEC_PROJECTION","公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景言及を機能対応とみなさず、対象版の公式仕様範囲だけを採用。"
"SRC-201","CURATED_CLAIM_POLARITY_PROJECTION","原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題","OpenAI Codex","2026-08-15 JST","比較対象・背景研究・否定された仮説を除外し、著者の提案・実験結果として記述された正極性atomだけを採用。"
