sentence_id,docs_commit,original_sentence,revised_sentence,semantic_proposition,logical_operator,claim_type,modality,scope,primary_source_ids,source_locator,source_claim_role,supported_atoms,unsupported_atoms,unsupported_relation,appropriateness_verdict,verdict_reason,normative_criteria,exceptions,external_truth_level,action,owner,due_date,unblock_condition,lean_theorem,lean_assurance,axiom_audit,primary_reviewer,primary_review_date,independent_reviewer,independent_review_date,review_status
SENT-0360,52bebecfb2a435d0e7ff2efea557c5799674ded6,| 生成 | Citation | [第6章 6.4.](../6.根拠に基づいて回答する/6.4.Citation設計.md) |,,"AND(AND(ATOM(generation=true), ATOM(citation=true)), ATOM(evidence_support=true))",AND,general_technical_claim,UNCLASSIFIED,2.1.3 (docs/2.アーキテクチャ/2.1.RAGパイプライン全体像.md:70),SRC-008,,,,citation=true;evidence_support=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0365,52bebecfb2a435d0e7ff2efea557c5799674ded6,四工程を横断する評価は[第7章](../7.品質を評価し改善する/序文.md)、RAG固有の非機能と運用は[第8章](../8.安全に運用する/序文.md)で確認します。,,"AND(ATOM(evaluation=true), ATOM(empirical_result=true))",AND,empirical_or_research_claim,UNCLASSIFIED,2.1.3 (docs/2.アーキテクチャ/2.1.RAGパイプライン全体像.md:76),SRC-008,,,,empirical_result=true;evaluation=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0372,52bebecfb2a435d0e7ff2efea557c5799674ded6,各文書とチャンクには、出典、版、時点、分類、来歴、アクセス制御属性を付けます。,,"AND(ATOM(temporal_freshness=true), ATOM(authorization=true))",AND,general_technical_claim,UNCLASSIFIED,2.2.1 (docs/2.アーキテクチャ/2.2.検索前処理の概要.md:11),SRC-008,,,,authorization=true;temporal_freshness=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0373,52bebecfb2a435d0e7ff2efea557c5799674ded6,文書の表現は、語彙一致に使う疎な索引と、意味の近さに使う埋め込み・ベクトル索引へ登録できます。,,"AND(ATOM(lexical=true), ATOM(sparse=true))",AND,general_technical_claim,できます,2.2.1 (docs/2.アーキテクチャ/2.2.検索前処理の概要.md:13),SRC-008,,,,lexical=true;sparse=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0382,52bebecfb2a435d0e7ff2efea557c5799674ded6,疎検索は、製品コード、条文番号、専門用語などの語彙一致を捉えます。,,"AND(AND(ATOM(lexical=true), ATOM(sparse=true)), ATOM(retrieval=true))",AND,general_technical_claim,UNCLASSIFIED,2.3.1 (docs/2.アーキテクチャ/2.3.検索の概要.md:8),SRC-008,,,,lexical=true;sparse=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0383,52bebecfb2a435d0e7ff2efea557c5799674ded6,密検索は、質問と文書の言い換えや意味の近さを捉えます。,,"AND(ATOM(dense=true), ATOM(retrieval=true))",AND,general_technical_claim,UNCLASSIFIED,2.3.1 (docs/2.アーキテクチャ/2.3.検索の概要.md:9),SRC-008,,,,dense=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0389,52bebecfb2a435d0e7ff2efea557c5799674ded6,Recall@kは、検索結果の上位k件までに、質問へ答えるための正解根拠をどの程度回収できたかを表す指標です。,,"AND(AND(AND(ATOM(retrieval=true), ATOM(evidence_support=true)), ATOM(recall_metric=true)), ATOM(empirical_result=true))",AND,general_technical_claim,UNCLASSIFIED,2.3.2 (docs/2.アーキテクチャ/2.3.検索の概要.md:20),SRC-008,,,,empirical_result=true;evidence_support=true;recall_metric=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0390,52bebecfb2a435d0e7ff2efea557c5799674ded6,指標の計算方法と、正解根拠が複数ある場合の扱いは[Retrieval評価](../7.品質を評価し改善する/7.4.Retrieval評価.md)で説明します。,,"IMP(ATOM(evidence_support=true), AND(AND(ATOM(retrieval=true), ATOM(evaluation=true)), ATOM(empirical_result=true)))",IMPLIES,empirical_or_research_claim,UNCLASSIFIED,2.3.2 (docs/2.アーキテクチャ/2.3.検索の概要.md:21),SRC-008,,,,empirical_result=true;evaluation=true;evidence_support=true,IMPLIES,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,NOTまたはIMPLIESの関係自体を支持する箇所を確認し、なければ関係を弱めて書き換える,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0396,52bebecfb2a435d0e7ff2efea557c5799674ded6,候補数が多い場合は再順位付けで質問への適合度を比較し、必要な文だけを抽出する場合は出典位置を保ったまま圧縮します。,,UNFORMALIZED,UNFORMALIZED,general_technical_claim,必要,2.4.1 (docs/2.アーキテクチャ/2.4.検索後処理の概要.md:9),SRC-008,,,,,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,主体・対象・条件・例外・極性・modalityを意味保存して分解し、再形式化する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0398,52bebecfb2a435d0e7ff2efea557c5799674ded6,再順位付け前後の順位、除外理由、圧縮前後の根拠範囲を記録すると、検索と検索後処理の影響を分けて評価できます。,,"AND(AND(AND(AND(AND(ATOM(evidence_trace=true), ATOM(rerank=true)), ATOM(compression=true)), ATOM(retrieval=true)), ATOM(evidence_support=true)), ATOM(evaluation=true))",AND,general_technical_claim,できます,2.4.1 (docs/2.アーキテクチャ/2.4.検索後処理の概要.md:12),SRC-008,,,,compression=true;evaluation=true;evidence_support=true;evidence_trace=true;rerank=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0412,52bebecfb2a435d0e7ff2efea557c5799674ded6,評価は、四工程の成果物と最終回答を同じ質問単位で測り、改善箇所を特定する活動です。,,"AND(AND(ATOM(generation=true), ATOM(evaluation=true)), ATOM(empirical_result=true))",AND,empirical_or_research_claim,UNCLASSIFIED,FILE-INTRO (docs/2.アーキテクチャ/2.6.評価の概要.md:3),SRC-008,,,,empirical_result=true;evaluation=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0419,52bebecfb2a435d0e7ff2efea557c5799674ded6,| Recall@k | 検索結果の上位k件までに、必要な正解根拠をどの程度回収できたか | [7.4. Retrieval評価](../7.品質を評価し改善する/7.4.Retrieval評価.md) |,,"AND(AND(AND(AND(ATOM(retrieval=true), ATOM(evidence_support=true)), ATOM(evaluation=true)), ATOM(recall_metric=true)), ATOM(empirical_result=true))",AND,empirical_or_research_claim,必要,2.6.1 (docs/2.アーキテクチャ/2.6.評価の概要.md:16),SRC-008,,,,empirical_result=true;evaluation=true;evidence_support=true;recall_metric=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0420,52bebecfb2a435d0e7ff2efea557c5799674ded6,| Evidence sufficiency | 選んだ根拠の集合だけで、質問へ答えるための情報が足りるか | [7.5. Post-retrieval・Evidence評価](../7.品質を評価し改善する/7.5.Post-retrieval・Evidence評価.md) |,,"AND(AND(AND(ATOM(retrieval=true), ATOM(evidence_support=true)), ATOM(evaluation=true)), ATOM(empirical_result=true))",AND,empirical_or_research_claim,UNCLASSIFIED,2.6.1 (docs/2.アーキテクチャ/2.6.評価の概要.md:17),SRC-008,,,,empirical_result=true;evaluation=true;evidence_support=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0421,52bebecfb2a435d0e7ff2efea557c5799674ded6,| Faithfulness | 回答中の検証可能な主張が、提示した根拠に支持されているか | [7.6. Generation評価](../7.品質を評価し改善する/7.6.Generation評価.md) |,,"AND(AND(AND(AND(ATOM(generation=true), ATOM(verification=true)), ATOM(evidence_support=true)), ATOM(evaluation=true)), ATOM(empirical_result=true))",AND,empirical_or_research_claim,可能,2.6.1 (docs/2.アーキテクチャ/2.6.評価の概要.md:18),SRC-008,,,,empirical_result=true;evaluation=true;evidence_support=true;verification=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0422,52bebecfb2a435d0e7ff2efea557c5799674ded6,| Citation correctness | 各引用が、対応する主張を実際に裏付けているか | [7.6. Generation評価](../7.品質を評価し改善する/7.6.Generation評価.md) |,,"IMP(ATOM(citation=true), AND(ATOM(evaluation=true), ATOM(empirical_result=true)))",IMPLIES,empirical_or_research_claim,UNCLASSIFIED,2.6.1 (docs/2.アーキテクチャ/2.6.評価の概要.md:19),SRC-008,,,,citation=true;empirical_result=true;evaluation=true,IMPLIES,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,NOTまたはIMPLIESの関係自体を支持する箇所を確認し、なければ関係を弱めて書き換える,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0424,52bebecfb2a435d0e7ff2efea557c5799674ded6,指標の定義と評価データの作り方は[品質を評価し改善する](../7.品質を評価し改善する/序文.md)で扱います。,,"AND(ATOM(evaluation=true), ATOM(empirical_result=true))",AND,empirical_or_research_claim,UNCLASSIFIED,2.6.1 (docs/2.アーキテクチャ/2.6.評価の概要.md:22),SRC-008,,,,empirical_result=true;evaluation=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0426,52bebecfb2a435d0e7ff2efea557c5799674ded6,品質、応答時間、費用、安全性を同時に確認すると、局所的な改善とシステム全体の回帰を区別できます。,,"AND(AND(AND(ATOM(temporal_freshness=true), ATOM(latency=true)), ATOM(cost=true)), ATOM(empirical_result=true))",AND,empirical_or_research_claim,できます,2.6.2 (docs/2.アーキテクチャ/2.6.評価の概要.md:27),SRC-008,,,,cost=true;empirical_result=true;latency=true;temporal_freshness=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0428,52bebecfb2a435d0e7ff2efea557c5799674ded6,この対応により、公開判断、限定公開、切り戻し、次の改善対象を同じ証拠から決められます。,,ATOM(empirical_result=true),ATOM,empirical_or_research_claim,UNCLASSIFIED,2.6.2 (docs/2.アーキテクチャ/2.6.評価の概要.md:30),SRC-008,,,,empirical_result=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0431,52bebecfb2a435d0e7ff2efea557c5799674ded6,本節で再掲するRecall@k、Evidence sufficiency、faithfulness、citation correctnessの平易な意味は、直前の[評価の概要](2.6.評価の概要.md)で先に説明しています。,,"AND(AND(AND(ATOM(citation=true), ATOM(evidence_support=true)), ATOM(evaluation=true)), ATOM(recall_metric=true))",AND,general_technical_claim,UNCLASSIFIED,FILE-INTRO (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:5),SRC-008,,,,citation=true;evaluation=true;evidence_support=true;recall_metric=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0432,52bebecfb2a435d0e7ff2efea557c5799674ded6,Prompt injection（プロンプトインジェクション）は、検索された文書内の命令を生成モデルが実行すべき指示として解釈する問題です。,,"AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(prompt_injection=true))",AND,general_technical_claim,UNCLASSIFIED,2.7.1 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:9),SRC-008,,,,prompt_injection=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0434,52bebecfb2a435d0e7ff2efea557c5799674ded6,取り込み時の検査、情報源の信頼区分、命令らしい記述の隔離、生成前のEvidence Set検査、生成後の主張とcitationの照合を組み合わせます。,,"AND(AND(AND(ATOM(generation=true), ATOM(citation=true)), ATOM(verification=true)), ATOM(evidence_support=true))",AND,general_technical_claim,UNCLASSIFIED,2.7.1 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:11),SRC-008,,,,citation=true;evidence_support=true;verification=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0441,52bebecfb2a435d0e7ff2efea557c5799674ded6,権限を適用した検索を実行できること、質問を支持するEvidence Setを作れること、主張に対応するcitationを返せること、根拠不足時に回答を保留できることを含めて判定します。,,"AND(AND(AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(citation=true)), ATOM(evidence_support=true)), ATOM(authorization=true))",AND,general_technical_claim,できる,2.7.2 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:23),SRC-008,,,,authorization=true;citation=true;evidence_support=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0444,52bebecfb2a435d0e7ff2efea557c5799674ded6,運用指標には、zero-result率、権限filter前後の候補数、Recall、Evidence sufficiency、faithfulness、citation correctness、回答保留率を含めます。,,"AND(AND(AND(AND(ATOM(generation=true), ATOM(citation=true)), ATOM(evidence_support=true)), ATOM(recall_metric=true)), ATOM(authorization=true))",AND,general_technical_claim,UNCLASSIFIED,2.7.2 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:28),SRC-008,,,,authorization=true;citation=true;evidence_support=true;recall_metric=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0448,52bebecfb2a435d0e7ff2efea557c5799674ded6,候補数、reranking件数、context量を減らすと、遅延と費用だけでなくRecall、Evidence sufficiency、citation correctnessも変わります。,,"AND(AND(AND(AND(ATOM(rerank=true), ATOM(citation=true)), ATOM(evidence_support=true)), ATOM(recall_metric=true)), ATOM(cost=true))",AND,general_technical_claim,UNCLASSIFIED,2.7.3 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:36),SRC-008,,,,citation=true;cost=true;evidence_support=true;recall_metric=true;rerank=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0452,52bebecfb2a435d0e7ff2efea557c5799674ded6,文書snapshot、chunking設定、embedding model、index版、検索設定、reranker、prompt、生成model、評価datasetを一つのRAG構成版として記録すると、回答とcitationを再現し、変更前の構成へ切り戻せます。,,"AND(AND(AND(AND(AND(AND(ATOM(rerank=true), ATOM(chunking=true)), ATOM(retrieval=true)), ATOM(generation=true)), ATOM(citation=true)), ATOM(evaluation=true)), ATOM(embedding_model=true))",AND,general_technical_claim,UNCLASSIFIED,2.7.4 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:43),SRC-008,,,,chunking=true;citation=true;embedding_model=true;evaluation=true;rerank=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0453,52bebecfb2a435d0e7ff2efea557c5799674ded6,新しい構成は、Prompt injection、data poisoning、権限漏えい、検索Recall、Evidence sufficiency、faithfulness、citation correctness、応答時間、費用の回帰試験を通過してから公開します。,,"AND(AND(AND(AND(AND(AND(AND(AND(AND(ATOM(recall_latency_tradeoff=true), ATOM(retrieval=true)), ATOM(citation=true)), ATOM(evidence_support=true)), ATOM(temporal_freshness=true)), ATOM(recall_metric=true)), ATOM(latency=true)), ATOM(cost=true)), ATOM(authorization=true)), ATOM(prompt_injection=true))",AND,general_technical_claim,UNCLASSIFIED,2.7.4 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:45),SRC-008,,,,authorization=true;citation=true;cost=true;evidence_support=true;latency=true;prompt_injection=true;recall_latency_tradeoff=true;recall_metric=true;temporal_freshness=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0454,52bebecfb2a435d0e7ff2efea557c5799674ded6,本番traceでは、質問、適用した権限、取得chunk、順位変化、採用したEvidence、回答、citation、RAG構成版を対応付けます。,,"AND(AND(AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(citation=true)), ATOM(evidence_support=true)), ATOM(authorization=true))",AND,general_technical_claim,UNCLASSIFIED,2.7.4 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:46),SRC-008,,,,authorization=true;citation=true;evidence_support=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0458,52bebecfb2a435d0e7ff2efea557c5799674ded6,Batch Layerは、範囲を定めた正本、再現可能な取り込み、構造を保つ解析と分割、出典・版・アクセス制御属性、疎検索と密検索の索引、公開前ゲートで構成します。,,"AND(AND(AND(AND(ATOM(sparse=true), ATOM(dense=true)), ATOM(retrieval=true)), ATOM(authorization=true)), ATOM(parsing=true))",AND,general_technical_claim,可能,2.8.1 (docs/2.アーキテクチャ/2.8.最初に作るAdvanced-RAG.md:8),SRC-008,,,,authorization=true;dense=true;parsing=true;sparse=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0459,52bebecfb2a435d0e7ff2efea557c5799674ded6,Real-time Layerは、質問理解、検索時のアクセス制御、疎検索と密検索の統合、再順位付け、Evidence Set、根拠に基づく回答、引用、回答保留、実行記録で構成します。,,"AND(AND(AND(AND(AND(AND(AND(AND(ATOM(sparse=true), ATOM(dense=true)), ATOM(evidence_trace=true)), ATOM(rerank=true)), ATOM(retrieval=true)), ATOM(generation=true)), ATOM(citation=true)), ATOM(evidence_support=true)), ATOM(authorization=true))",AND,general_technical_claim,UNCLASSIFIED,2.8.1 (docs/2.アーキテクチャ/2.8.最初に作るAdvanced-RAG.md:9),SRC-008,,,,authorization=true;citation=true;dense=true;evidence_support=true;evidence_trace=true;rerank=true;sparse=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0481,52bebecfb2a435d0e7ff2efea557c5799674ded6,高性能な検索モデルでも、資料の正本性や現在の有効性を、文章の類似度だけから判断できません。,,NOT(ATOM(retrieval=true)),NOT,general_technical_claim,有効,3.1.1 (docs/3.回答に使う資料を準備する/3.1.データソース棚卸し.md:10),SRC-010,,,,,NOT,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,NOTまたはIMPLIESの関係自体を支持する箇所を確認し、なければ関係を弱めて書き換える,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-0482,52bebecfb2a435d0e7ff2efea557c5799674ded6,Data Cascadesは、高リスクなAIシステムで、データの収集・管理上の問題が下流へ連鎖する事例を調査しました。,,ATOM(risk=true),ATOM,externally_cited_claim,UNCLASSIFIED,3.1.1 (docs/3.回答に使う資料を準備する/3.1.データソース棚卸し.md:12),SRC-009,,,,risk=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
