sentence_id,field,current_value,replacement_value,reason
SENT-0390,exceptions,文中の数値は初期候補であり、dataset、model、index、負荷、言語、業務リスクが変わる場合は再測定して閾値を更新する。,「指標の計算方法と、正解根拠が複数ある場合の扱いは[Retrieval評価](../7.品質を評価し改善する/7.4.Retrieval評価.md)で説明します。」を評価するgold evidenceがないslice、標本不足のslice、負荷条件が異なるrunは合否集計から分離し、他sliceの平均結果を外挿しない。,comparison共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0390,normative_criteria,文中の比較について対象dataset、gold evidence、baseline、candidate数、指標、合否閾値を固定し、平均値だけでなく失敗sliceと回帰を記録する。,「指標の計算方法と、正解根拠が複数ある場合の扱いは[Retrieval評価](../7.品質を評価し改善する/7.4.Retrieval評価.md)で説明します。」で指定した品質・安全性・latency・costの各指標を同一evaluation runから算出し、列挙した指標の欠測がなく、必須条件の論理積で合否を決める。,comparison共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0396,exceptions,文中の数値は初期候補であり、dataset、model、index、負荷、言語、業務リスクが変わる場合は再測定して閾値を更新する。,「候補数が多い場合は再順位付けで質問への適合度を比較し、必要な文だけを抽出する場合は出典位置を保ったまま圧縮します。」の初期値・候補は対象datasetで再調整できるが、変更値、baseline、採用理由を同じresult tableへ残し、未比較の値を既定値として固定しない。,comparison共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0396,normative_criteria,文中の比較について対象dataset、gold evidence、baseline、candidate数、指標、合否閾値を固定し、平均値だけでなく失敗sliceと回帰を記録する。,「候補数が多い場合は再順位付けで質問への適合度を比較し、必要な文だけを抽出する場合は出典位置を保ったまま圧縮します。」に含まれるretriever、candidate数、rank処理を固定したtest queryを実行し、統合前後のcandidate ID・rank・score変換が記述した順序と選択規則に一致することを確認する。,comparison共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0398,revised_sentence,再順位付け前後の順位、除外理由、圧縮前後の根拠範囲を記録すると、検索と検索後処理の影響を分けて評価できるかを、対象データと固定した比較条件で検証します。,再順位付け前後のrankと除外理由、圧縮前後のevidence spanを同じtraceへ記録し、retrievalとpost-retrievalの変化を分けて評価します。,外部事実または具体的設計を一律のローカル実験文へ変えず、主体、構成、条件、モダリティを保持した文固有の修正文へ置換する。
SENT-0424,exceptions,文中の数値は初期候補であり、dataset、model、index、負荷、言語、業務リスクが変わる場合は再測定して閾値を更新する。,「指標の定義と評価データの作り方は[品質を評価し改善する](../7.品質を評価し改善する/序文.md)で扱います。」を評価するgold evidenceがないslice、標本不足のslice、負荷条件が異なるrunは合否集計から分離し、他sliceの平均結果を外挿しない。,comparison共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0424,normative_criteria,文中の比較について対象dataset、gold evidence、baseline、candidate数、指標、合否閾値を固定し、平均値だけでなく失敗sliceと回帰を記録する。,「指標の定義と評価データの作り方は[品質を評価し改善する](../7.品質を評価し改善する/序文.md)で扱います。」で指定した品質・安全性・latency・costの各指標を同一evaluation runから算出し、列挙した指標の欠測がなく、必須条件の論理積で合否を決める。,comparison共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0431,exceptions,公式標準や製品仕様の用語を別の意味で用いる場合は、名称、単位、変換規則を分けて併記し、既存記録を移行する。,「本節では、Recall@k、Evidence sufficiency、faithfulness、citation correctnessを、直前の[評価の概要](2.6.評価の概要.md)で定義した意味で用います。」が公式標準または製品仕様の同名語と異なる場合はローカル定義であることと対応関係を併記し、公式語の意味を上書きしない。,definition共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0431,normative_criteria,本文、図表、評価台帳で文中の用語と工程名を同じ意味で用い、入力、出力、単位、責任範囲をこの定義に一致させる。,用語・規則「本節では、Recall@k、Evidence sufficiency、faithfulness、citation correctnessを、直前の[評価の概要](2.6.評価の概要.md)で定義した意味で用います。」について、本文、図表、schema、評価台帳で同じ対象、単位、入出力を使用し、異なる意味で使う箇所がrepository内検索でゼロ件であることを確認する。,definition共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0434,exceptions,法令、契約、組織方針がより厳しい統制を求める場合はそちらを優先する。可用性対策を理由に認可や機密保護を緩和しない。,「取り込み時の検査、情報源の信頼区分、命令らしい記述の隔離、生成前のEvidence Set検査、生成後の主張とcitationの照合を組み合わせます。」より法令、契約、組織policyが厳しい場合は厳しい統制を優先し、性能、可用性、費用を理由に対象resourceのauthorizationまたは隔離を省略しない。,security共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0434,normative_criteria,文中の認可・隔離・情報保護を検索または実行の前に強制し、許可外の文書、chunk、引数が候補、context、回答、traceへ入らないことを負試験で確認する。,「取り込み時の検査、情報源の信頼区分、命令らしい記述の隔離、生成前のEvidence Set検査、生成後の主張とcitationの照合を組み合わせます。」の各controlを、文書内命令、poisoned metadata、許可外tool argumentを含むattack fixtureへ適用し、命令不実行、evidence隔離、警告記録がすべて成立することを確認する。,security共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0441,exceptions,法令、契約、組織方針がより厳しい統制を求める場合はそちらを優先する。可用性対策を理由に認可や機密保護を緩和しない。,回答生成を行わない検索専用endpointではcitationとabstentionを対象外にできるが、認可後retrievalとgold evidence回収の検査は省略しない。,security共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0441,normative_criteria,文中の認可・隔離・情報保護を検索または実行の前に強制し、許可外の文書、chunk、引数が候補、context、回答、traceへ入らないことを負試験で確認する。,同じauthorized query fixtureで、認可後retrieval、gold evidenceを含むEvidence Set、claim対応citation、根拠不足時のabstentionを順に実行し、四項目すべてが期待結果になることを確認する。,security共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0444,exceptions,法令、契約、組織方針がより厳しい統制を求める場合はそちらを優先する。可用性対策を理由に認可や機密保護を緩和しない。,「運用指標には、zero-result率、権限filter前後の候補数、Recall、Evidence sufficiency、faithfulness、citation correctness、回答保留率を含めます。」より法令、契約、組織policyが厳しい場合は厳しい統制を優先し、性能、可用性、費用を理由に対象resourceのauthorizationまたは隔離を省略しない。,security共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0444,normative_criteria,文中の認可・隔離・情報保護を検索または実行の前に強制し、許可外の文書、chunk、引数が候補、context、回答、traceへ入らないことを負試験で確認する。,「運用指標には、zero-result率、権限filter前後の候補数、Recall、Evidence sufficiency、faithfulness、citation correctness、回答保留率を含めます。」で列挙した各metricを同じrequest traceから算出し、authorization適用前後のcandidate数と許可外item数を含め、dashboardとrelease gateの値が一致することを確認する。,security共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0452,exceptions,文中の数値は初期候補であり、dataset、model、index、負荷、言語、業務リスクが変わる場合は再測定して閾値を更新する。,「文書snapshot、chunking設定、embedding model、index版、検索設定、reranker、prompt、生成model、評価datasetを一つのRAG構成版として記録すると、回答とcitationを再現し、変更前の構成へ切り戻せます。」を評価するgold evidenceがないslice、標本不足のslice、負荷条件が異なるrunは合否集計から分離し、他sliceの平均結果を外挿しない。,comparison共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0452,normative_criteria,文中の比較について対象dataset、gold evidence、baseline、candidate数、指標、合否閾値を固定し、平均値だけでなく失敗sliceと回帰を記録する。,「文書snapshot、chunking設定、embedding model、index版、検索設定、reranker、prompt、生成model、評価datasetを一つのRAG構成版として記録すると、回答とcitationを再現し、変更前の構成へ切り戻せます。」で列挙した記録項目を同じrun IDへ保存し、各項目が欠損せず、変更前後の差分をquestionまたはdocument単位で逆引きできることを確認する。,comparison共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0453,exceptions,法令、契約、組織方針がより厳しい統制を求める場合はそちらを優先する。可用性対策を理由に認可や機密保護を緩和しない。,緊急security fixでは一時的なlatency/cost増を期限付き承認できるが、security負試験、authorization、根拠支持のgateは省略しない。,security共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0453,normative_criteria,文中の認可・隔離・情報保護を検索または実行の前に強制し、許可外の文書、chunk、引数が候補、context、回答、traceへ入らないことを負試験で確認する。,新構成のrelease gateでprompt injection、data poisoning、authorization漏えいの負試験と、Recall、Evidence sufficiency、faithfulness、citation correctness、p95 latency、request costを同一versionについて検査し、全条件通過を要求する。,security共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0454,exceptions,法令、契約、組織方針がより厳しい統制を求める場合はそちらを優先する。可用性対策を理由に認可や機密保護を緩和しない。,「本番traceでは、質問、適用した権限、取得chunk、順位変化、採用したEvidence、回答、citation、RAG構成版を対応付けます。」の記録に保存制約がある値は承認済みのhash・仮名化参照へ置換できるが、authorization decisionとartifact間の対応は削除しない。,security共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0454,normative_criteria,文中の認可・隔離・情報保護を検索または実行の前に強制し、許可外の文書、chunk、引数が候補、context、回答、traceへ入らないことを負試験で確認する。,「本番traceでは、質問、適用した権限、取得chunk、順位変化、採用したEvidence、回答、citation、RAG構成版を対応付けます。」に列挙したauthorization、document/chunk、rank、evidence、answer、citation、configuration versionを一つのtrace IDへ保存し、許可外itemがtrace内にゼロ件であることを検査する。,security共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0458,exceptions,法令、契約、組織方針がより厳しい統制を求める場合はそちらを優先する。可用性対策を理由に認可や機密保護を緩和しない。,sparseまたはdense indexを使わない構成は該当indexを対象外にできるが、source範囲、再現可能な取り込み、provenance、ACL、publish gateは残す。,security共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0458,normative_criteria,文中の認可・隔離・情報保護を検索または実行の前に強制し、許可外の文書、chunk、引数が候補、context、回答、traceへ入らないことを負試験で確認する。,Batch Layerのmanifestにauthoritative source範囲、ingestion run、parser/chunker version、provenance・ACL field、sparse/dense index version、publish gate結果を必須化し、一つのdocument IDから全項目を逆引きする。,security共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0530,exceptions,文中の数値は初期候補であり、dataset、model、index、負荷、言語、業務リスクが変わる場合は再測定して閾値を更新する。,「障害情報は数分、規程は施行日前、研究資料は版更新後など、情報源ごとに許容遅延を定めます。」を評価するgold evidenceがないslice、標本不足のslice、負荷条件が異なるrunは合否集計から分離し、他sliceの平均結果を外挿しない。,comparison共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0530,normative_criteria,文中の比較について対象dataset、gold evidence、baseline、candidate数、指標、合否閾値を固定し、平均値だけでなく失敗sliceと回帰を記録する。,「障害情報は数分、規程は施行日前、研究資料は版更新後など、情報源ごとに許容遅延を定めます。」に挙げた選択肢を同じdataset version、query slice、gold evidence、負荷条件で比較し、対象sliceごとの品質・latency・costを一つのresult tableへ記録する。,comparison共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0572,exceptions,公式標準や製品仕様の用語を別の意味で用いる場合は、名称、単位、変換規則を分けて併記し、既存記録を移行する。,「本ガイドでは、取り込み（ingestion）を、情報源から資料を取得し、検査、解析、分割、埋め込み、登録を経て検索可能なインデックスとして公開する処理と定義します。」が公式標準または製品仕様の同名語と異なる場合はローカル定義であることと対応関係を併記し、公式語の意味を上書きしない。,definition共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0572,normative_criteria,本文、図表、評価台帳で文中の用語と工程名を同じ意味で用い、入力、出力、単位、責任範囲をこの定義に一致させる。,用語・規則「本ガイドでは、取り込み（ingestion）を、情報源から資料を取得し、検査、解析、分割、埋め込み、登録を経て検索可能なインデックスとして公開する処理と定義します。」について、本文、図表、schema、評価台帳で同じ対象、単位、入出力を使用し、異なる意味で使う箇所がrepository内検索でゼロ件であることを確認する。,definition共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0608,exceptions,文中の数値は初期候補であり、dataset、model、index、負荷、言語、業務リスクが変わる場合は再測定して閾値を更新する。,「解析器や埋め込みモデルを比較するときは、同じスナップショットを入力し、出力差の原因を処理変更に結び付けられるようにします。」を評価するgold evidenceがないslice、標本不足のslice、負荷条件が異なるrunは合否集計から分離し、他sliceの平均結果を外挿しない。,comparison共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0608,normative_criteria,文中の比較について対象dataset、gold evidence、baseline、candidate数、指標、合否閾値を固定し、平均値だけでなく失敗sliceと回帰を記録する。,「解析器や埋め込みモデルを比較するときは、同じスナップショットを入力し、出力差の原因を処理変更に結び付けられるようにします。」に挙げた選択肢を同じdataset version、query slice、gold evidence、負荷条件で比較し、対象sliceごとの品質・latency・costを一つのresult tableへ記録する。,comparison共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0633,revised_sentence,変更していないチャンクは、内容ハッシュと処理版が一致する場合に再利用できるかを、対象データと固定した比較条件で検証します。,content hashとprocessing versionがともに一致するchunkだけを未変更とみなし、既存の解析結果・embedding・index entryを再利用します。,外部事実または具体的設計を一律のローカル実験文へ変えず、主体、構成、条件、モダリティを保持した文固有の修正文へ置換する。
SENT-0700,exceptions,文中の数値は初期候補であり、dataset、model、index、負荷、言語、業務リスクが変わる場合は再測定して閾値を更新する。,「学術論文だけで評価した解析器が、帳票や規程でも同じ性能を持つとは限りません。」を評価するgold evidenceがないslice、標本不足のslice、負荷条件が異なるrunは合否集計から分離し、他sliceの平均結果を外挿しない。,comparison共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0700,normative_criteria,文中の比較について対象dataset、gold evidence、baseline、candidate数、指標、合否閾値を固定し、平均値だけでなく失敗sliceと回帰を記録する。,「学術論文だけで評価した解析器が、帳票や規程でも同じ性能を持つとは限りません。」で指定した品質・安全性・latency・costの各指標を同一evaluation runから算出し、列挙した指標の欠測がなく、必須条件の論理積で合否を決める。,comparison共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0780,exceptions,公式標準や製品仕様の用語を別の意味で用いる場合は、名称、単位、変換規則を分けて併記し、既存記録を移行する。,「本ガイドでは、チャンキングを、検索器が比較する知識の単位、LLMへ渡す文脈、利用者へ示す引用範囲を設計する処理と定義します。」が公式標準または製品仕様の同名語と異なる場合はローカル定義であることと対応関係を併記し、公式語の意味を上書きしない。,definition共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0780,normative_criteria,本文、図表、評価台帳で文中の用語と工程名を同じ意味で用い、入力、出力、単位、責任範囲をこの定義に一致させる。,用語・規則「本ガイドでは、チャンキングを、検索器が比較する知識の単位、LLMへ渡す文脈、利用者へ示す引用範囲を設計する処理と定義します。」について、本文、図表、schema、評価台帳で同じ対象、単位、入出力を使用し、異なる意味で使う箇所がrepository内検索でゼロ件であることを確認する。,definition共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0807,exceptions,文中の数値は初期候補であり、dataset、model、index、負荷、言語、業務リスクが変わる場合は再測定して閾値を更新する。,「検索改善を評価するときは、解析品質と分割品質を区別します。」を評価するgold evidenceがないslice、標本不足のslice、負荷条件が異なるrunは合否集計から分離し、他sliceの平均結果を外挿しない。,comparison共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0807,normative_criteria,文中の比較について対象dataset、gold evidence、baseline、candidate数、指標、合否閾値を固定し、平均値だけでなく失敗sliceと回帰を記録する。,「検索改善を評価するときは、解析品質と分割品質を区別します。」で指定した品質・安全性・latency・costの各指標を同一evaluation runから算出し、列挙した指標の欠測がなく、必須条件の論理積で合否を決める。,comparison共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0808,revised_sentence,見出しがなく、長い段落の途中で話題が変わる文書では、語彙や埋め込みの変化から境界を推定できるかを、対象データと固定した比較条件で検証します。,見出しがなく長い段落内で話題が変わる文書では、語彙分布またはembeddingの変化点をchunk境界の候補にできます。境界の正しさは原文spanで確認します。,外部事実または具体的設計を一律のローカル実験文へ変えず、主体、構成、条件、モダリティを保持した文固有の修正文へ置換する。
SENT-0834,exceptions,保存期間や個人情報の制約がある場合は値を削除するのではなく、承認済みの仮名化、分離保管、期間制限で追跡可能性を維持する。,「生成した命題は原文の代替にせず、元の文と親チャンクへ必ず結び付けます。」の値に個人情報または保存期限の制約がある場合は仮名化・分離保管へ置換できるが、source/version/spanを復元する承認済み対応表は保持する。,trace共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0834,normative_criteria,文中の識別子、設定、成果物を同じ版IDまたはtrace IDで結び、任意の回答から元文書、chunk、検索順位、設定版まで再現できることを確認する。,「生成した命題は原文の代替にせず、元の文と親チャンクへ必ず結び付けます。」に列挙したID、version、artifactを必須schema fieldにし、任意のanswer/citationからsource document、original span、chunk、retrieval rank、configuration versionへ欠損なく到達できることを確認する。,trace共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0838,revised_sentence,"例えば、200〜400トークンの子と、1,000〜2,000トークンの親を初期候補として比較できるかを、対象データと固定した比較条件で検証します。","親子chunkの初期候補には、子を200〜400 token、親を1,000〜2,000 tokenとする設定を含め、他の長さ候補と比較します。",外部事実または具体的設計を一律のローカル実験文へ変えず、主体、構成、条件、モダリティを保持した文固有の修正文へ置換する。
SENT-0850,revised_sentence,代名詞、省略された主語、前節で定義した用語は、チャンクだけでは解釈しにくい場合を想定し、その発生条件と影響を対象データで確認します。,代名詞、省略された主語、前節で定義した用語は、単独chunkだけでは参照先を確定できない場合があります。,外部事実または具体的設計を一律のローカル実験文へ変えず、主体、構成、条件、モダリティを保持した文固有の修正文へ置換する。
SENT-0855,exceptions,文中の数値は初期候補であり、dataset、model、index、負荷、言語、業務リスクが変わる場合は再測定して閾値を更新する。,「代名詞や節間参照を含む質問群で、通常のチャンク埋め込みと比較してから導入します。」を評価するgold evidenceがないslice、標本不足のslice、負荷条件が異なるrunは合否集計から分離し、他sliceの平均結果を外挿しない。,comparison共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0855,normative_criteria,文中の比較について対象dataset、gold evidence、baseline、candidate数、指標、合否閾値を固定し、平均値だけでなく失敗sliceと回帰を記録する。,「代名詞や節間参照を含む質問群で、通常のチャンク埋め込みと比較してから導入します。」に挙げた選択肢を同じdataset version、query slice、gold evidence、負荷条件で比較し、対象sliceごとの品質・latency・costを一つのresult tableへ記録する。,comparison共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0856,exceptions,公式標準や製品仕様の用語を別の意味で用いる場合は、名称、単位、変換規則を分けて併記し、既存記録を移行する。,source document、version、分割規則、原文spanのいずれかが変わったchunkには新IDを割り当て、旧IDから新IDへのmigration対応だけを保持する。,definition共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0856,normative_criteria,本文、図表、評価台帳で文中の用語と工程名を同じ意味で用い、入力、出力、単位、責任範囲をこの定義に一致させる。,同じdocument versionと原文spanからindexを再構築したときに同じstable chunk IDが生成され、任意のchunk IDからsource document、version、原文spanを逆引きできることを確認する。,definition共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0856,revised_sentence,本ガイドでは、チャンクにを「再構築後も由来を追跡できるIDが必要」として用います。,本ガイドでは、各chunkに、再構築後もsource documentと原文範囲を追跡できるstable IDを付与します。,現修正文の助詞重複を除き、規則の対象、条件、動作を保持した完成文へ置換する。
SENT-0965,revised_sentence,ただし、添付ファイル、コメント、埋め込みオブジェクト、外部リンクは、親文書と別の権限を持つ場合を想定し、その発生条件と影響を対象データで確認します。,attachment、comment、embedded object、external linkには、親documentとは別のauthorization policyが設定されている場合があります。,外部事実または具体的設計を一律のローカル実験文へ変えず、主体、構成、条件、モダリティを保持した文固有の修正文へ置換する。
SENT-0971,exceptions,法令、契約、組織方針がより厳しい統制を求める場合はそちらを優先する。可用性対策を理由に認可や機密保護を緩和しない。,公開情報としてACL不要と承認されたdocumentはACL recordをpublic markerで代替できるが、空欄のまま公開しない。,security共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0971,normative_criteria,文中の認可・隔離・情報保護を検索または実行の前に強制し、許可外の文書、chunk、引数が候補、context、回答、traceへ入らないことを負試験で確認する。,documentごとに生成chunk件数と継承ACL件数を集計し、ACLなしchunk、余分なACL record、親と異なる未承認ACLがゼロ件であることを確認する。,security共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-0981,exceptions,法令、契約、組織方針がより厳しい統制を求める場合はそちらを優先する。可用性対策を理由に認可や機密保護を緩和しない。,「フィルターによってANN再現率が低下してもACLを緩めず、候補数の拡大、条件対応の検索、テナント別分割など、検索側で対処します。」より法令、契約、組織policyが厳しい場合は厳しい統制を優先し、性能、可用性、費用を理由に対象resourceのauthorizationまたは隔離を省略しない。,security共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-0981,normative_criteria,文中の認可・隔離・情報保護を検索または実行の前に強制し、許可外の文書、chunk、引数が候補、context、回答、traceへ入らないことを負試験で確認する。,「フィルターによってANN再現率が低下してもACLを緩めず、候補数の拡大、条件対応の検索、テナント別分割など、検索側で対処します。」で列挙した各metricを同じrequest traceから算出し、authorization適用前後のcandidate数と許可外item数を含め、dashboardとrelease gateの値が一致することを確認する。,security共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-1020,exceptions,公式標準や製品仕様の用語を別の意味で用いる場合は、名称、単位、変換規則を分けて併記し、既存記録を移行する。,「本ガイドでは、埋め込み（embedding）を、テキストを固定長の数値ベクトルへ写す処理として扱います。」が公式標準または製品仕様の同名語と異なる場合はローカル定義であることと対応関係を併記し、公式語の意味を上書きしない。,definition共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-1020,normative_criteria,本文、図表、評価台帳で文中の用語と工程名を同じ意味で用い、入力、出力、単位、責任範囲をこの定義に一致させる。,用語・規則「本ガイドでは、埋め込み（embedding）を、テキストを固定長の数値ベクトルへ写す処理として扱います。」について、本文、図表、schema、評価台帳で同じ対象、単位、入出力を使用し、異なる意味で使う箇所がrepository内検索でゼロ件であることを確認する。,definition共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-1025,exceptions,公式標準や製品仕様の用語を別の意味で用いる場合は、名称、単位、変換規則を分けて併記し、既存記録を移行する。,「本ガイドでは、ベクトルの近さを、学習済み表現上の類似度を表す値として用い、文章の真偽や情報源の信頼度とは区別します。」が公式標準または製品仕様の同名語と異なる場合はローカル定義であることと対応関係を併記し、公式語の意味を上書きしない。,definition共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-1025,normative_criteria,本文、図表、評価台帳で文中の用語と工程名を同じ意味で用い、入力、出力、単位、責任範囲をこの定義に一致させる。,用語・規則「本ガイドでは、ベクトルの近さを、学習済み表現上の類似度を表す値として用い、文章の真偽や情報源の信頼度とは区別します。」について、本文、図表、schema、評価台帳で同じ対象、単位、入出力を使用し、異なる意味で使う箇所がrepository内検索でゼロ件であることを確認する。,definition共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-1031,exceptions,公式標準や製品仕様の用語を別の意味で用いる場合は、名称、単位、変換規則を分けて併記し、既存記録を移行する。,「本ガイドでは、埋め込みで文章をベクトル空間へ写し、ベクトル間の距離を近さの指標として用います。」が公式標準または製品仕様の同名語と異なる場合はローカル定義であることと対応関係を併記し、公式語の意味を上書きしない。,definition共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-1031,normative_criteria,本文、図表、評価台帳で文中の用語と工程名を同じ意味で用い、入力、出力、単位、責任範囲をこの定義に一致させる。,用語・規則「本ガイドでは、埋め込みで文章をベクトル空間へ写し、ベクトル間の距離を近さの指標として用います。」について、本文、図表、schema、評価台帳で同じ対象、単位、入出力を使用し、異なる意味で使う箇所がrepository内検索でゼロ件であることを確認する。,definition共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-1039,revised_sentence,その代わり、文書ベクトルを事前計算して大規模検索へ利用できるかを、対象データと固定した比較条件で検証します。,dual-encoder構成ではdocument vectorをofflineで事前計算し、query時の大規模候補検索へ再利用できます。,外部事実または具体的設計を一律のローカル実験文へ変えず、主体、構成、条件、モダリティを保持した文固有の修正文へ置換する。
SENT-1040,exceptions,より単純な工程が同じ品質、安全性、遅延、費用、追跡可能性の受入条件を満たす場合は、その代替構成を採用できる。,「二塔型を第一段階の候補収集へ使い、クロスエンコーダーを少数候補の再順位付けへ使う役割分担が可能です。」と異なる統合方式はcalibration済みscoreまたは別rerankerとしてversion管理できるが、未調整の異尺度scoreを黙って直接加算しない。,process共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
SENT-1040,normative_criteria,文中の工程順と分岐ごとに入力、出力、責任主体、成功条件、失敗時の遷移をmanifestへ定義し、統合試験で追跡可能性を確認する。,「二塔型を第一段階の候補収集へ使い、クロスエンコーダーを少数候補の再順位付けへ使う役割分担が可能です。」の統合規則をversion管理し、複数retrieverが返す既知rank listから期待するcandidate順序を再現し、生scoreの無条件加算や重複candidateが発生しないことを確認する。,process共通文では本文固有の対象と合否を検査できないため、列挙項目と失敗条件を観測できる受入条件へ置換する。
SENT-1057,external_truth_level,NOT_APPLICABLE,UNVERIFIED,MTEBのtask・language・model範囲に関する外部経験的報告であり、locatorも直接箇所未確定なのでNOT_APPLICABLEにはできない。
SENT-1101,exceptions,保存期間や個人情報の制約がある場合は値を削除するのではなく、承認済みの仮名化、分離保管、期間制限で追跡可能性を維持する。,「内容ハッシュと埋め込みモデル版をキャッシュキーにすると、変更していないチャンクの再計算を避けられます。」の値に個人情報または保存期限の制約がある場合は仮名化・分離保管へ置換できるが、source/version/spanを復元する承認済み対応表は保持する。,trace共通例外では本文に許される代替範囲を特定できないため、対象規則に対応する許容条件と禁止事項へ置換する。
