sentence_id,paragraph_id,unit_id,chapter,file,line_start,line_end,sentence,claim_type,evidence_required,classification_reason,concrete_technologies,source_ids,source_urls,mapping_basis,source_count,coverage_status,semantic_review_status,review_note
SENT-0482,PAR-0285,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.1.用語集.md,25,25,| 回答可能性 | Answerability | answerable判定 | 許可されたEvidence Setで質問へ答えられるかの判定です | [6.3.](../6.根拠に基づいて回答する/6.3.Answerability・Refusal.md) |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0483,PAR-0285,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.1.用語集.md,26,26,| 回答保留 | Abstention | refusal | 根拠不足などを理由に回答を確定しない正常な出力です | [6.3.](../6.根拠に基づいて回答する/6.3.Answerability・Refusal.md) |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0484,PAR-0285,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.1.用語集.md,27,27,| 来歴 | Provenance | 出所・変換履歴 | 根拠から情報源、版、位置、変換処理へ戻る記録です | [3.5.](../3.回答に使う資料を準備する/3.5.Metadata・Provenance・ACL設計.md) |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0485,PAR-0285,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.1.用語集.md,28,28,| アクセス制御リスト | Access Control List、ACL | ACL | 文書やchunkを利用できる主体を表す属性です | [3.1.](../3.回答に使う資料を準備する/3.1.データソース棚卸し.md) |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0486,PAR-0285,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.1.用語集.md,29,29,| 相互順位統合 | Reciprocal Rank Fusion、RRF | RRF | 複数一覧の順位から候補の統合scoreを作る方式です | [4.5.](../4.質問に合う根拠を探す/4.5.Hybrid retrieval.md) |,concrete_technology_claim,yes,具体的なアルゴリズム・モデル・索引方式を記述,RRF,SRC-064,https://dl.acm.org/doi/10.1145/1571941.1572114,concrete_technique_primary,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0487,PAR-0285,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.1.用語集.md,30,30,| 近似最近傍探索 | Approximate Nearest Neighbor、ANN | ANN検索 | 完全探索を近似して大量vectorから近い候補を探す方式です | [3.7.](../3.回答に使う資料を準備する/3.7.Index構築とライフサイクル.md) |,general_technical_claim,yes,技術の性質・機構を説明する外部検証可能な記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0488,PAR-0285,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.1.用語集.md,31,31,| バッチ層 | Batch Layer | offline layer | 質問前に文書を検索可能な成果物へ変える実行層です | [2.1.](../2.アーキテクチャ/2.1.RAGパイプライン全体像.md) |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0489,PAR-0285,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.1.用語集.md,32,32,| リアルタイム層 | Real-time Layer | online layer | 質問ごとに候補取得、根拠整形、生成を行う実行層です | [2.1.](../2.アーキテクチャ/2.1.RAGパイプライン全体像.md) |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0490,PAR-0285,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.1.用語集.md,33,33,| 固定評価データ | Fixed evaluation dataset | golden dataset | 変更前後を同じ条件で比較する質問・正解・制約の集合です | [7.2.](../7.品質を評価し改善する/7.2.評価データセット.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0491,PAR-0285,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.1.用語集.md,34,34,| スライス | Evaluation slice | 部分集合 | 質問形式、文書種別、riskなど意味のある条件で分けた評価集合です | [7.1.](../7.品質を評価し改善する/7.1.評価設計の全体像.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0492,PAR-0285,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.1.用語集.md,35,35,| 公開条件 | Release gate | go/no-go条件 | 品質、安全性、遅延、費用を含む公開前の合格条件です | [7.1.](../7.品質を評価し改善する/7.1.評価設計の全体像.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0493,PAR-0286,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,3,3,同じ「再現率」でも、正解集合、測定位置、集約単位が違えば別の値です。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0494,PAR-0286,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,3,3,実装時は指標名だけでなく、分子、分母、k、重複規約、対象版、測定位置を評価契約へ保存します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0495,PAR-0287,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,5,5,表11-2 工程・分母・測定位置による評価指標の対応,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0496,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,7,7,| 指標 | 測る工程 | 分母 | k | 測定位置 | 定義・初出 |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0497,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,9,9,| 取り込み成功率 | 検索前処理 | 取り込み対象文書 | なし | index公開前 | [7.3.](../7.品質を評価し改善する/7.3.Pre-retrieval・Batch評価.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0498,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,10,10,| metadata完全率 | 検索前処理 | 必須属性の総数 | なし | index公開前 | [7.3.](../7.品質を評価し改善する/7.3.Pre-retrieval・Batch評価.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0499,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,11,11,| 更新反映時間 | 検索前処理 | 更新イベント | なし | 情報源更新から検索可能まで | [7.3.](../7.品質を評価し改善する/7.3.Pre-retrieval・Batch評価.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0500,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,12,12,| Recall@k | 検索 | 質問ごとの正解根拠数 | あり | 初段検索または統合直後 | [7.1.](../7.品質を評価し改善する/7.1.評価設計の全体像.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0501,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,13,13,| 全根拠回収率 | 検索 | 複数根拠が必要な質問数 | あり | 初段検索または統合直後 | [7.4.](../7.品質を評価し改善する/7.4.Retrieval評価.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0502,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,14,14,| Precision@k | 検索・検索後処理 | 上位k件 | あり | 対象処理の直後 | [7.1.](../7.品質を評価し改善する/7.1.評価設計の全体像.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0503,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,15,15,| MRR | 検索・検索後処理 | 評価質問数 | あり | 対象順位一覧の直後 | [7.4.](../7.品質を評価し改善する/7.4.Retrieval評価.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0504,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,16,16,| nDCG@k | 検索・検索後処理 | 質問ごとの理想DCG | あり | 対象順位一覧の直後 | [7.4.](../7.品質を評価し改善する/7.4.Retrieval評価.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0505,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,17,17,| 正解根拠保持率 | 検索後処理 | 処理前に存在した正解根拠数 | 任意 | filter・rerank・圧縮の各直後 | [7.5.](../7.品質を評価し改善する/7.5.Post-retrieval・Evidence評価.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0506,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,18,18,| 重複率 | 検索後処理 | 候補またはEvidence Set件数 | 任意 | 重複排除の前後 | [7.5.](../7.品質を評価し改善する/7.5.Post-retrieval・Evidence評価.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0507,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,19,19,| 正解span保持率 | 検索後処理 | 正解原文span数 | なし | 圧縮またはcontext作成後 | [7.5.](../7.品質を評価し改善する/7.5.Post-retrieval・Evidence評価.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0508,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,20,20,| 根拠忠実性 | 生成 | 検証可能なclaim数 | なし | 生成後 | [7.6.](../7.品質を評価し改善する/7.6.Generation評価.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0509,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,21,21,| 引用の正しさ | 生成 | 付与された引用数 | なし | 生成後 | [6.4.](../6.根拠に基づいて回答する/6.4.Citation設計.md) |,general_technical_claim,yes,技術の性質・機構を説明する外部検証可能な記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0510,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,22,22,| 引用の網羅性 | 生成 | 根拠を必要とするclaim数 | なし | 生成後 | [6.4.](../6.根拠に基づいて回答する/6.4.Citation設計.md) |,general_technical_claim,yes,技術の性質・機構を説明する外部検証可能な記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0511,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,23,23,| 支持なし主張率 | 生成 | 検証可能なclaim数 | なし | 生成後検証 | [7.6.](../7.品質を評価し改善する/7.6.Generation評価.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0512,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,24,24,| 適切な回答保留率 | 生成・E2E | 回答不能な評価質問数 | なし | 生成後 | [7.7.](../7.品質を評価し改善する/7.7.End-to-end評価.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0513,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,25,25,| 過剰回答保留率 | 生成・E2E | 回答可能な評価質問数 | なし | 生成後 | [7.7.](../7.品質を評価し改善する/7.7.End-to-end評価.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0514,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,26,26,| 形式準拠率 | 生成・E2E | 全回答数 | なし | schema検証後 | [7.6.](../7.品質を評価し改善する/7.6.Generation評価.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0515,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,27,27,| タスク完了率 | E2E | 評価タスク数 | なし | 利用者の業務終了時 | [7.7.](../7.品質を評価し改善する/7.7.End-to-end評価.md) |,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0516,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,28,28,| p95遅延 | 全工程・E2E | 対象期間の要求数 | なし | 工程別または端から端まで | [8.5.](../8.安全に運用する/8.5.性能と可用性.md) |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0517,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,29,29,| 質問当たり費用 | 全工程・E2E | 対象期間の質問数 | なし | 端から端まで | [8.6.](../8.安全に運用する/8.6.コスト管理.md) |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0518,PAR-0288,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,30,30,| 権限違反件数 | 全工程 | 許可されない取得・表示の試験数 | なし | 検索、生成、表示の各境界 | [8.1.](../8.安全に運用する/8.1.セキュリティと権限制御.md) |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0519,PAR-0289,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,32,32,Recall@kは検索直後、正解根拠保持率は検索後処理の前後、引用の網羅性は生成後に測ります。,normative_design_statement,no,本ガイドが定める設計・評価手順であり外部事実の主張として数えない,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0520,PAR-0289,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,32,32,同じ正解根拠を使っても、測定位置が違うため値の名前を置き換えてはいけません。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0521,PAR-0290,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,3,3,本文で方式の定義、設計原則、評価指標の原点として中核的に参照した学術文献をまとめます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0522,PAR-0290,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,3,3,著者は紙幅のため三名を超える場合に「et al.」と表記します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0523,PAR-0290,FILE-INTRO,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,3,3,製品仕様、API、上限、対応リージョンは変更されるため、この一覧へ固定せず本文中の公式ドキュメントを利用時点で確認します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0524,PAR-0291,11.3.1,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,7,7,"Salton, G. and Buckley, C. (1988). Term-weighting approaches in automatic text retrieval.",externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,,,direct_inline,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0525,PAR-0292,11.3.1,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,8,8,"Robertson, S. and Zaragoza, H. (2009). The Probabilistic Relevance Framework: BM25 and Beyond.",externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,BM25,SRC-005,https://doi.org/10.1561/1500000019,direct_inline;concrete_technique_primary,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0526,PAR-0293,11.3.1,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,9,9,"Carbonell, J. and Goldstein, J. (1998). The Use of MMR, Diversity-Based Reranking for Reordering Documents and Producing Summaries.",externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,MMR,SRC-082,https://dl.acm.org/doi/10.1145/290941.291025,direct_inline;concrete_technique_primary,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0527,PAR-0294,11.3.1,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,10,10,"Cormack, G. V., Clarke, C. L. A., and Buettcher, S. (2009). Reciprocal Rank Fusion Outperforms Condorcet and Individual Rank Learning Methods.",externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,RRF,SRC-064,https://dl.acm.org/doi/10.1145/1571941.1572114,direct_inline;concrete_technique_primary,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0528,PAR-0295,11.3.1,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,11,11,"Järvelin, K. and Kekäläinen, J. (2002). Cumulated Gain-Based Evaluation of IR Techniques.",externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-111,https://doi.org/10.1145/582415.582418,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0529,PAR-0296,11.3.1,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,12,12,"Malkov, Y. A. and Yashunin, D. A. (2018). Efficient and Robust Approximate Nearest Neighbor Search Using Hierarchical Navigable Small World Graphs.",externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,HNSW,SRC-047,https://arxiv.org/abs/1603.09320,direct_inline;concrete_technique_primary,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0530,PAR-0297,11.3.1,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,13,13,"Thakur, N. et al. (2021). BEIR: A Heterogeneous Benchmark for Zero-shot Evaluation of Information Retrieval Models.",externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-066,https://arxiv.org/abs/2104.08663,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0531,PAR-0298,11.3.2,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,17,17,"Reimers, N. and Gurevych, I. (2019). Sentence-BERT: Sentence Embeddings using Siamese BERT-Networks.",externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,Sentence-BERT,SRC-042,https://arxiv.org/abs/1908.10084,direct_inline;concrete_technique_primary,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0532,PAR-0299,11.3.2,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,18,18,"Karpukhin, V. et al. (2020). Dense Passage Retrieval for Open-Domain Question Answering.",externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,DPR,SRC-002;SRC-043,https://aclanthology.org/2020.emnlp-main.550/;https://arxiv.org/abs/2004.04906,direct_inline;concrete_technique_primary,2,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0533,PAR-0300,11.3.2,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,19,19,"Khattab, O. and Zaharia, M. (2020). ColBERT: Efficient and Effective Passage Search via Contextualized Late Interaction over BERT.",externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,ColBERT,SRC-045,https://arxiv.org/abs/2004.12832,direct_inline;concrete_technique_primary,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0534,PAR-0301,11.3.2,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,20,20,"Nogueira, R. and Cho, K. (2019). Passage Re-ranking with BERT.",externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-084,https://arxiv.org/abs/1901.04085,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0535,PAR-0302,11.3.2,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,21,21,"Nogueira, R. et al. (2020). Document Ranking with a Pretrained Sequence-to-Sequence Model.",externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-086,https://arxiv.org/abs/2003.06713,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0536,PAR-0303,11.3.2,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,22,22,"Wang, L. et al. (2022). Text Embeddings by Weakly-Supervised Contrastive Pre-training.",externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-073,https://arxiv.org/abs/2212.03533,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0537,PAR-0304,11.3.2,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,23,23,"Muennighoff, N. et al. (2022). MTEB: Massive Text Embedding Benchmark.",externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-044,https://arxiv.org/abs/2210.07316,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0538,PAR-0305,11.3.2,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,24,24,"Gao, L. et al. (2022). Precise Zero-Shot Dense Retrieval without Relevance Labels.",externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-065,https://arxiv.org/abs/2212.10496,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0539,PAR-0306,11.3.3,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,28,28,"Petroni, F. et al. (2019). [Language Models as Knowledge Bases?",expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0540,PAR-0306,11.3.3,11,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,28,28,](https://arxiv.org/abs/1909.01066).,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
